event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,86,86,66690,69369,66690,1,0,1000,0,0,0
2,58,144,3159119,3176125,123097,30,0,1000,1,0,12
3,71,215,307767,309725,16025,5,15,1005,1,0,4
4,60,275,7128392,7143951,107704,65,6,1008,1,0,26
5,60,335,562890,571549,40171,5,6,1012,0,0,9
6,78,413,393463,398705,14644,5,4,1012,2,0,5
7,74,487,2453204,2467003,15959,25,5,1014,1,0,7
8,81,568,568935,573170,6842,5,20,1018,1,0,4
9,29,597,11606746,11610522,44155,100,17,1015,1,0,42
10,83,680,1107985,1116482,29416,10,16,1018,1,0,9
11,30,710,10254902,10266820,61763,85,21,1023,1,0,9
12,49,759,2317333,2331189,46557,20,5,1022,0,0,5
13,70,829,118245,118564,8999,1,10,1024,1,0,7
14,82,911,775333,781163,4464,10,0,1028,1,0,7
15,64,975,1609204,1617363,2737,15,3,1036,1,0,11
16,74,1049,2182089,2188205,3757,20,3,1042,0,0,4
17,53,1102,9701660,9702745,24584,80,30,1048,2,0,4
18,53,1155,2826086,2827674,18367,25,13,1047,4,0,4
19,51,1206,2088244,2095210,10215,20,35,1048,1,0,7
20,44,1250,5225039,5252889,16797,45,35,1049,0,0,3
21,73,1323,299725,301855,6672,5,42,1049,2,0,17
22,50,1373,2050540,2067641,4178,20,42,1052,0,0,25
23,53,1426,2765953,2770883,2085,25,15,1055,2,0,12
24,74,1500,802536,807750,1274,10,19,1057,1,0,6
25,68,1568,3162333,3178452,1582,25,1,1059,1,0,6
26,55,1623,7921058,7930094,3803,65,2,1061,1,0,23
27,72,1695,209460,210076,940,5,23,1060,1,0,5
28,74,1769,1609695,1618049,995,15,4,1063,1,0,3
29,74,1843,1710543,1716816,592,15,4,1062,1,0,11
30,54,1897,2129170,2153282,708,20,4,1066,0,0,9
31,64,1961,911117,917731,566,10,57,1066,2,0,3
32,55,2016,3494686,3537782,752,30,25,1060,0,0,10
33,121,2137,239087,241731,566,5,25,1061,0,0,0
34,78,2215,40918,42627,200,1,25,1060,0,0,15
35,53,2268,5352115,5390207,238,45,25,1063,0,0,9
36,74,2342,4807203,4814304,379,40,46,1067,2,0,10
37,25,2367,6023822,6030141,415,50,21,1070,2,0,17
