season_name,total_points,rank
2006/07,1999,5947
2007/08,2276,1123
2008/09,1913,83983
2009/10,2133,154195
2010/11,1742,859785
2011/12,1969,231661
2012/13,2003,216985
2013/14,2289,96078
2014/15,1993,231745
2015/16,1963,854413
2016/17,2314,8415
2017/18,2055,764666
2018/19,2129,628594
2019/20,2123,735133
2020/21,2345,207423
2021/22,2484,130537
2022/23,2443,401999
2023/24,2471,130737
2024/25,2378,731567
