name,time,event
wildcard,2025-08-31T20:01:34.451264Z,4
3xc,2025-09-26T17:32:15.612248Z,6
bboost,2025-11-07T18:31:19.540503Z,11
freehit,2025-11-25T20:29:30.088002Z,13
3xc,2026-02-09T17:29:37.230194Z,26
bboost,2026-04-10T11:00:47.536262Z,32
wildcard,2026-04-17T05:33:45.880084Z,33
freehit,2026-04-24T06:16:29.996725Z,34
