name,time,event
bboost,2025-08-15T18:00:02.446097Z,2
wildcard,2025-08-29T22:10:29.470949Z,3
3xc,2025-09-21T17:35:44.214621Z,6
freehit,2025-11-22T12:00:15.266008Z,13
3xc,2026-02-06T19:42:23.726298Z,26
wildcard,2026-04-13T21:35:09.614668Z,33
freehit,2026-04-18T11:30:39.753123Z,34
bboost,2026-04-24T18:53:49.272995Z,35
