event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,63,63,2149481,2155803,2149481,25,0,1000,0,0,15
2,57,120,3433596,3435956,1755577,35,0,1000,1,0,0
3,58,178,2053853,2056069,975766,20,27,1005,0,0,21
4,84,262,660525,661174,341345,10,15,1007,1,0,7
5,34,296,9319689,9322762,891735,80,15,1012,0,0,12
6,80,376,289694,290569,292630,5,15,1015,2,0,7
7,95,471,76545,76723,59652,1,25,1014,1,0,9
8,69,540,2298103,2301194,64635,20,25,1022,0,0,16
9,32,572,10910684,10912390,206760,90,25,1023,0,0,6
10,82,654,1361757,1362423,146282,15,0,1028,3,0,12
11,53,707,983274,984648,73314,10,28,1031,1,0,4
12,43,750,4329770,4333000,80251,35,3,1034,1,0,2
13,56,806,619732,621442,40595,5,3,1036,0,0,9
14,77,883,1540834,1542436,28749,15,2,1036,1,0,8
15,63,946,1792084,1793904,18784,15,0,1038,1,0,4
16,78,1024,1531097,1532303,19143,15,10,1042,3,0,5
17,92,1116,962707,963828,10835,10,8,1045,1,0,7
18,42,1158,7366672,7369417,15334,60,4,1045,2,0,1
19,58,1212,770980,771140,7255,10,0,1044,3,4,12
20,83,1295,19714,19772,1043,1,0,1046,0,0,3
21,59,1354,2751854,2754246,925,25,1,1045,1,0,4
22,53,1407,1548660,1549276,477,15,13,1047,2,0,15
23,21,1428,12611429,12611543,1887,100,31,1051,1,0,1
24,72,1500,1101223,1102651,1293,10,7,1048,1,0,0
25,82,1582,368921,370036,664,5,7,1053,0,0,4
26,83,1665,481947,482719,292,5,7,1054,0,0,6
27,32,1697,11976207,11976890,828,95,5,1053,1,0,6
28,88,1785,229068,229835,390,5,9,1056,2,0,2
29,58,1843,5450685,5452460,592,45,8,1056,1,0,6
30,55,1898,1871223,1875633,660,15,8,1058,0,0,15
31,78,1976,37938,38042,252,1,9,1060,2,0,2
32,48,2024,5978726,5983139,487,50,9,1063,0,0,5
33,106,2130,693944,695687,838,10,14,1048,0,0,3
34,77,2207,50925,51457,310,1,14,1048,0,0,7
35,86,2293,39649,39723,42,1,14,1052,0,0,0
36,72,2365,5370665,5371012,108,45,32,1057,4,0,11
37,31,2396,3949636,3951903,82,35,29,1058,1,0,13
