event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,69,69,1090649,1119147,1090649,15,5,1000,0,0,4
2,57,126,3290679,3312002,984663,35,5,1000,0,0,10
3,67,193,633226,636843,245527,10,28,1005,2,0,5
4,79,272,1290624,1307052,140103,15,28,1008,0,0,7
5,38,310,7792287,7824184,350996,70,28,1012,0,0,18
6,69,379,1381013,1383882,244526,15,29,1012,3,0,1
7,72,451,2991253,3006892,242142,25,35,1011,1,0,5
8,84,535,372427,375633,93990,5,18,1014,1,0,22
9,49,584,4966154,4977659,105451,45,4,1013,1,0,0
10,84,668,947131,955455,64718,10,2,1018,1,0,6
11,32,700,9117605,9147614,111606,75,2,1021,0,0,7
12,47,747,3070864,3080870,96779,25,0,1021,2,0,6
13,63,810,255015,260537,32084,5,0,1020,0,0,0
14,77,887,1429679,1443792,22467,15,19,1012,0,0,5
15,80,967,210948,212068,4614,5,4,1021,1,0,7
16,89,1056,394345,395284,2267,5,12,1031,2,0,16
17,73,1129,4912302,4929492,4668,40,12,1041,0,0,3
18,48,1177,4714593,4715711,4803,40,5,1040,5,0,11
19,34,1211,9494510,9512993,7594,80,14,1042,1,0,2
20,65,1272,617586,620548,4842,5,0,1039,2,4,18
21,44,1316,7880307,7907870,10014,65,0,1040,0,0,6
22,56,1372,1022727,1024768,4555,10,22,1039,2,0,9
23,44,1416,6294416,6311706,3936,50,17,1042,1,0,7
24,64,1480,3059160,3070238,4389,25,6,1042,1,0,3
25,76,1556,1070984,1080562,3375,10,2,1044,1,0,14
26,64,1620,4411846,4438735,4507,35,2,1047,0,0,15
27,46,1666,5681550,5724903,4942,45,2,1047,0,0,5
28,69,1735,2424920,2441045,6745,20,2,1046,0,0,0
29,78,1813,1047304,1058213,3045,10,2,1042,0,0,2
30,48,1861,4416604,4424254,5074,35,12,1039,2,0,17
31,58,1919,1808269,1829150,5535,15,12,1041,0,0,2
32,64,1983,1256408,1275149,4256,10,7,1026,0,0,13
33,134,2117,64965,65007,1699,1,35,1030,5,0,0
34,76,2193,64701,68459,727,1,35,1030,0,0,10
35,54,2247,4949151,4990479,807,40,35,1032,0,0,16
36,81,2328,3031146,3040946,847,25,20,1035,2,0,7
37,33,2361,3372784,3383020,568,30,9,1035,1,0,11
