event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,56,56,3932979,3944104,3932974,45,0,1000,0,0,0
2,61,117,2404477,2407050,2217667,25,15,1001,1,0,12
3,30,147,10714698,10715510,5411878,95,0,1004,1,0,4
4,91,238,171632,172300,1752504,5,7,1006,0,0,13
5,44,282,5112128,5119094,1874367,45,7,1012,0,0,15
6,83,365,169667,170288,558037,5,1,1013,1,0,4
7,81,446,1077233,1078457,320872,10,5,1013,2,0,7
8,90,536,135666,136178,85223,5,5,1020,0,0,15
9,38,574,9212421,9214707,188022,80,0,1021,2,0,7
10,83,657,1029679,1031735,122003,10,0,1026,0,0,5
11,37,694,6543499,6549169,153913,55,0,1029,0,0,5
12,42,736,4775736,4778429,170210,40,0,1030,2,0,6
13,51,787,1123406,1125934,119249,10,0,1031,0,0,6
14,88,875,292943,293433,45756,5,1,1032,1,0,5
15,62,937,2062044,2062554,33374,20,5,1035,3,0,4
16,83,1020,856655,857233,24347,10,2,1033,2,0,4
17,86,1106,1890754,1891568,19998,20,1,1042,3,0,8
18,46,1152,5161965,5165893,21521,45,1,1047,0,0,15
19,37,1189,7735005,7741437,26419,65,1,1047,0,0,8
20,58,1247,1515900,1518096,19579,15,0,1041,1,0,7
21,57,1304,3395272,3398521,19068,30,0,1040,1,0,6
22,40,1344,6100914,6106997,20753,50,0,1038,0,0,4
23,50,1394,3732682,3735049,13540,30,6,1034,1,0,14
24,65,1459,2849100,2849480,13716,25,0,1024,4,0,1
25,81,1540,478942,479943,8078,5,13,1024,1,0,3
26,86,1626,329215,329764,3208,5,2,1025,1,0,6
27,57,1683,1744173,1746803,1888,15,2,1029,0,0,5
28,85,1768,348673,349528,1042,5,2,1035,0,0,12
29,57,1825,5527230,5531714,1597,45,2,1041,0,0,3
30,55,1880,1871223,1876738,1819,15,2,1045,0,0,15
31,68,1948,439864,441135,1168,5,6,1043,2,0,1
32,52,2000,4550288,4557204,1763,40,4,1032,0,0,13
33,120,2120,268901,269142,1406,5,27,1032,2,0,0
34,64,2184,580259,583541,1132,5,27,1031,0,0,6
35,55,2239,4551058,4558825,1189,40,27,1033,0,0,19
36,74,2313,4846698,4846975,1816,40,9,1035,4,0,10
37,39,2352,2022822,2024518,911,20,6,1035,1,0,4
