element_in,element_in_cost,element_out,element_out_cost,entry,event,time
6,62,256,59,320278,37,2026-05-15T16:13:28.763630Z
257,52,72,51,320278,36,2026-05-09T09:35:49.113971Z
256,59,77,42,320278,36,2026-05-08T23:16:03.339963Z
16,99,235,104,320278,36,2026-05-08T23:16:03.339415Z
387,70,237,65,320278,36,2026-05-08T23:16:03.332963Z
596,72,730,53,320278,34,2026-04-24T16:35:16.168369Z
447,37,694,46,320278,34,2026-04-24T16:35:16.168203Z
679,42,670,48,320278,34,2026-04-24T16:35:16.167987Z
694,46,541,38,320278,34,2026-04-24T16:21:57.824404Z
670,48,629,39,320278,34,2026-04-24T16:21:57.824180Z
384,73,387,71,320278,34,2026-04-24T16:13:54.517669Z
266,72,21,72,320278,34,2026-04-23T18:57:54.317231Z
749,43,596,72,320278,34,2026-04-23T10:13:00.668282Z
606,44,447,37,320278,34,2026-04-23T10:13:00.668007Z
730,53,749,43,320278,34,2026-04-23T10:10:08.099230Z
596,72,64,87,320278,34,2026-04-23T10:10:08.099026Z
387,71,329,60,320278,34,2026-04-23T10:10:08.098817Z
541,38,603,41,320278,34,2026-04-23T10:10:08.098498Z
64,87,499,103,320278,34,2026-04-23T09:43:57.201490Z
749,43,252,40,320278,34,2026-04-23T09:43:57.201271Z
329,60,615,55,320278,34,2026-04-23T09:43:57.201025Z
447,37,683,41,320278,34,2026-04-23T09:43:57.200713Z
1,60,733,51,320278,34,2026-04-23T09:43:57.200448Z
252,40,430,144,320278,34,2026-04-19T13:15:02.096968Z
499,103,249,77,320278,34,2026-04-19T13:15:02.096802Z
624,77,178,62,320278,34,2026-04-19T13:15:02.096649Z
615,55,237,65,320278,34,2026-04-19T13:15:02.096485Z
21,72,235,104,320278,34,2026-04-19T13:15:02.096329Z
381,140,84,54,320278,34,2026-04-19T13:15:02.096169Z
450,80,82,82,320278,34,2026-04-19T13:15:02.095978Z
603,41,411,50,320278,34,2026-04-19T13:15:02.095817Z
568,51,344,39,320278,34,2026-04-19T13:15:02.095651Z
683,41,343,43,320278,34,2026-04-19T13:15:02.095475Z
373,62,77,42,320278,34,2026-04-19T13:15:02.095306Z
5,71,72,51,320278,34,2026-04-19T13:15:02.095128Z
733,51,341,39,320278,34,2026-04-19T13:15:02.094901Z
629,39,139,45,320278,34,2026-04-19T13:15:02.094633Z
343,43,5,70,320278,33,2026-04-18T02:07:57.521411Z
237,65,157,61,320278,33,2026-04-18T02:06:59.590253Z
72,51,151,45,320278,32,2026-04-10T09:16:57.951959Z
157,61,237,65,320278,32,2026-04-10T09:16:57.951497Z
237,65,236,70,320278,32,2026-04-10T08:47:40.828380Z
341,39,470,40,320278,32,2026-04-08T22:10:24.639481Z
139,45,1,57,320278,32,2026-04-08T22:10:24.639092Z
411,50,473,53,320278,32,2026-04-08T22:10:24.638674Z
77,42,6,61,320278,32,2026-04-08T22:10:24.638280Z
151,45,373,61,320278,32,2026-04-08T22:10:24.637852Z
236,70,485,73,320278,32,2026-04-08T22:10:24.637477Z
84,54,119,85,320278,32,2026-04-08T22:10:24.637095Z
82,82,47,74,320278,32,2026-04-08T22:10:24.636801Z
178,62,218,42,320278,32,2026-04-08T22:10:24.636590Z
249,78,136,72,320278,32,2026-04-08T22:10:24.636281Z
430,144,661,88,320278,32,2026-04-08T22:10:24.635889Z
