season_name,total_points,rank
2013/14,1986,1095581
2014/15,1984,258239
2015/16,1965,843392
2016/17,1945,894528
2017/18,2169,202636
2018/19,2222,201432
2019/20,2085,1041645
2020/21,2347,202463
2021/22,2508,95832
2022/23,2486,218283
2023/24,2429,250316
2024/25,2376,753168
