id,name,short_name,created,closed,rank,max_entries,league_type,scoring,admin_entry,start_event,entry_can_leave,entry_can_admin,entry_can_invite,has_cup,cup_league,cup_qualified,rank_count,entry_percentile_rank,active_phases,featured_entry_ids,entry_rank,entry_last_rank
18,Spurs,team-18,2025-07-20T23:14:28.626342Z,False,,,s,c,,1,False,False,False,True,2865322.0,True,354225,1,"[{'phase': 1, 'rank': 28, 'last_rank': 15, 'rank_sort': 29, 'total': 2357, 'league_id': 18, 'rank_count': 354225, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 202357, 'last_rank': 175035, 'rank_sort': 202381, 'total': 138, 'league_id': 18, 'rank_count': 354225, 'entry_percentile_rank': 60}]",[],28,15
181,Norway,region-161,2025-07-20T23:14:31.569226Z,False,,,s,c,,1,False,False,False,True,2872801.0,True,256865,1,"[{'phase': 1, 'rank': 45, 'last_rank': 32, 'rank_sort': 45, 'total': 2357, 'league_id': 181, 'rank_count': 256865, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 161341, 'last_rank': 137331, 'rank_sort': 161354, 'total': 138, 'league_id': 181, 'rank_count': 256865, 'entry_percentile_rank': 65}]",[],45,32
276,Gameweek 1,event-1,2025-07-20T23:14:33.264422Z,False,,,s,c,,1,False,False,False,False,,,9447133,1,"[{'phase': 1, 'rank': 701, 'last_rank': 453, 'rank_sort': 708, 'total': 2357, 'league_id': 276, 'rank_count': 9447133, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 5929025, 'last_rank': 5023254, 'rank_sort': 5929782, 'total': 138, 'league_id': 276, 'rank_count': 9424753, 'entry_percentile_rank': 65}]",[],701,453
314,Overall,overall,2025-07-20T23:14:33.933835Z,False,,,s,c,,1,False,False,False,True,2815434.0,True,12983980,1,"[{'phase': 1, 'rank': 702, 'last_rank': 454, 'rank_sort': 709, 'total': 2357, 'league_id': 314, 'rank_count': 12983980, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 7389631, 'last_rank': 6227190, 'rank_sort': 7390388, 'total': 138, 'league_id': 314, 'rank_count': 12983975, 'entry_percentile_rank': 60}]",[],702,454
333,Second Chance,sc,2025-07-20T23:14:34.276586Z,False,,,s,c,,21,False,False,False,False,,,12983978,1,"[{'phase': 1, 'rank': 64014, 'last_rank': 36869, 'rank_sort': 64382, 'total': 1075, 'league_id': 333, 'rank_count': 12983978, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 7389631, 'last_rank': 6227190, 'rank_sort': 7390388, 'total': 138, 'league_id': 333, 'rank_count': 12983975, 'entry_percentile_rank': 60}]",[],64014,36869
268490,Tåsen league,,2025-07-23T14:47:19.724317Z,False,,,x,c,1530144.0,1,False,False,False,True,3054717.0,True,18,10,"[{'phase': 1, 'rank': 1, 'last_rank': 1, 'rank_sort': 1, 'total': 2357, 'league_id': 268490, 'rank_count': 18, 'entry_percentile_rank': 10}, {'phase': 11, 'rank': 15, 'last_rank': 13, 'rank_sort': 15, 'total': 138, 'league_id': 268490, 'rank_count': 18, 'entry_percentile_rank': 85}]",[],1,1
620660,Statkraft,,2025-07-31T10:20:34.030385Z,False,,,x,c,1200290.0,1,False,False,False,True,3087739.0,True,25,5,"[{'phase': 1, 'rank': 1, 'last_rank': 1, 'rank_sort': 1, 'total': 2357, 'league_id': 620660, 'rank_count': 25, 'entry_percentile_rank': 5}, {'phase': 11, 'rank': 18, 'last_rank': 18, 'rank_sort': 18, 'total': 138, 'league_id': 620660, 'rank_count': 25, 'entry_percentile_rank': 75}]",[],1,1
1147465,Statkraftligaen,,2025-08-10T14:49:59.222599Z,False,,,x,c,5267705.0,1,False,False,False,True,2947959.0,True,77,5,"[{'phase': 1, 'rank': 1, 'last_rank': 1, 'rank_sort': 1, 'total': 2357, 'league_id': 1147465, 'rank_count': 77, 'entry_percentile_rank': 5}, {'phase': 11, 'rank': 59, 'last_rank': 57, 'rank_sort': 59, 'total': 138, 'league_id': 1147465, 'rank_count': 77, 'entry_percentile_rank': 80}]",[],1,1
1457283,Tåsen- innsatsliga,,2025-08-13T12:28:12.282033Z,False,,,x,c,1530144.0,1,False,False,False,True,3558614.0,True,14,10,"[{'phase': 1, 'rank': 1, 'last_rank': 1, 'rank_sort': 1, 'total': 2357, 'league_id': 1457283, 'rank_count': 14, 'entry_percentile_rank': 10}, {'phase': 11, 'rank': 13, 'last_rank': 12, 'rank_sort': 13, 'total': 138, 'league_id': 1457283, 'rank_count': 14, 'entry_percentile_rank': 95}]",[],1,1
1583628,Viaplay League,brd-viaplay,2025-08-14T07:54:51.375049Z,False,,,s,c,,1,False,False,False,False,,,702866,1,"[{'phase': 1, 'rank': 89, 'last_rank': 59, 'rank_sort': 89, 'total': 2357, 'league_id': 1583628, 'rank_count': 702866, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 413511, 'last_rank': 349345, 'rank_sort': 413553, 'total': 138, 'league_id': 1583628, 'rank_count': 702866, 'entry_percentile_rank': 60}]",[],89,59
1612465,Tåsen- straff(mild)-liga,,2025-08-14T10:32:38.793922Z,False,,,x,c,1530144.0,1,False,False,False,True,3487580.0,True,14,10,"[{'phase': 1, 'rank': 1, 'last_rank': 1, 'rank_sort': 1, 'total': 2357, 'league_id': 1612465, 'rank_count': 14, 'entry_percentile_rank': 10}, {'phase': 11, 'rank': 13, 'last_rank': 11, 'rank_sort': 13, 'total': 138, 'league_id': 1612465, 'rank_count': 14, 'entry_percentile_rank': 95}]",[],1,1
