season_name,total_points,rank
2012/13,1797,1008766
2013/14,2166,398356
2015/16,1784,1863269
2016/17,1586,3146158
2017/18,2005,1133816
2018/19,1843,3682973
2020/21,2137,1379849
2022/23,2056,4544247
2023/24,2522,45829
2024/25,2265,1937969
