event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,73,73,631488,656810,631488,10,0,1000,0,0,12
2,50,123,5658023,5687459,1359444,55,10,1001,1,0,6
3,61,184,1485824,1497345,593712,15,5,1005,1,0,12
4,94,278,102640,103799,79874,1,35,1005,1,0,9
5,55,333,1465930,1480533,50412,15,9,1010,1,0,17
6,80,413,278922,282724,14644,5,24,1014,1,0,9
7,83,496,768839,778949,6788,10,10,1017,1,0,15
8,83,579,429902,434467,2362,5,2,1026,1,0,0
9,64,643,1163497,1171317,799,10,12,1026,1,0,6
10,66,709,6022672,6052918,3007,50,12,1027,0,0,5
11,43,752,3623978,3666548,2484,30,0,1025,0,0,8
12,51,803,1983767,1998547,1696,20,4,1028,1,0,7
13,52,855,1073087,1080547,1143,10,6,1031,1,0,4
14,68,923,3908173,3931269,1745,35,2,1032,1,0,7
15,63,986,1686905,1701536,1148,15,2,1035,0,0,7
16,77,1063,1719243,1727740,1417,15,17,1037,4,0,14
17,78,1141,3689452,3701883,2065,30,7,1041,2,0,11
18,41,1182,7766178,7784736,3405,65,18,1042,1,0,12
19,30,1212,10999481,11014343,7062,90,9,1042,1,0,22
20,70,1282,270641,274212,2479,5,7,1039,1,0,14
21,51,1333,5326521,5370084,3658,45,7,1040,0,0,23
22,39,1372,7067167,7085169,4437,60,1,1043,2,0,21
23,39,1411,8322405,8376050,5162,70,1,1046,0,0,11
24,64,1475,3103634,3117862,5620,25,12,1047,2,0,6
25,99,1574,21200,21684,1084,1,4,1050,1,0,4
26,87,1661,253383,257647,376,5,4,1052,0,0,7
27,55,1716,2231460,2259965,244,20,4,1054,0,0,10
28,76,1792,1329512,1339193,250,15,15,1052,2,0,3
29,66,1858,3340606,3352099,244,30,3,1052,1,0,16
30,64,1922,451442,464764,161,5,3,1056,0,0,10
31,57,1979,2113448,2123218,214,20,11,1055,1,0,0
32,58,2037,2553534,2619060,235,20,40,1033,0,0,11
33,134,2171,32435,37047,66,1,40,1035,0,0,0
34,48,2219,2813620,2839919,150,25,40,1035,0,0,8
35,48,2267,7769722,7787232,255,60,19,1036,1,0,16
36,72,2339,5370665,5372464,454,45,35,1039,4,0,12
37,18,2357,8650158,8664936,702,70,25,1042,1,0,11
