name,time,event
freehit,2025-11-28T17:55:55.054185Z,13
wildcard,2025-12-12T17:58:56.694005Z,16
bboost,2025-12-19T19:49:50.559224Z,17
3xc,2025-12-26T05:42:41.880264Z,18
wildcard,2026-04-09T18:06:26.648808Z,32
bboost,2026-04-14T04:15:17.482326Z,33
freehit,2026-04-23T07:26:12.427121Z,34
3xc,2026-05-08T14:53:58.954796Z,36
