season_name,total_points,rank
2013/14,1514,2551916
2014/15,1930,452508
2015/16,1724,2126275
2016/17,1934,957892
2018/19,1941,2603494
2020/21,2240,659327
2021/22,2493,116009
2022/23,2599,13071
2023/24,2042,4271044
2024/25,1950,6020124
