event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,50,50,5781366,5860630,5781357,65,0,1000,0,0,4
2,39,89,8702319,8729343,7467022,85,0,1000,0,0,7
3,49,138,5226808,5249850,6794857,50,0,999,2,0,3
4,57,195,8098140,8119036,7053693,70,5,997,1,0,8
5,48,243,3437485,3482745,6247561,30,5,997,0,0,3
6,69,312,1227843,1261230,3811817,15,0,999,0,0,9
7,91,403,165379,169079,2008294,5,0,1003,0,0,0
8,69,472,2298103,2322808,1740730,20,0,1010,0,0,17
9,39,511,8476092,8520037,2206440,70,0,1010,0,0,4
10,93,604,189945,190909,1235506,5,5,1009,3,0,13
11,46,650,2780845,2793126,1046822,25,2,1012,2,0,10
12,56,706,1103137,1113368,643203,10,6,1014,1,0,16
13,82,788,6931,7683,113342,1,6,1015,0,0,4
14,83,871,688215,692459,57703,10,5,1016,2,0,3
15,81,952,181979,183269,12890,5,17,1022,1,0,12
16,81,1033,1086814,1090210,10925,10,4,1029,2,0,3
17,88,1121,1440250,1452726,7882,15,4,1035,0,0,5
18,43,1164,6898167,6918449,10670,55,7,1035,2,0,11
19,45,1209,4193413,4213563,8409,35,0,1032,1,0,11
20,40,1249,6701013,6744342,17547,55,0,1033,0,0,22
21,61,1310,2174267,2192260,13694,20,1,1031,1,0,12
22,47,1357,3264671,3275199,10371,30,22,1029,2,0,18
23,49,1406,4113134,4130910,6922,35,12,1028,1,0,6
24,76,1482,570105,575711,3790,5,1,1031,1,0,4
25,70,1552,2502396,2523530,4087,20,25,1033,1,0,2
26,73,1625,2024873,2037736,3301,20,11,1033,1,0,2
27,55,1680,2231460,2261433,2207,20,11,1034,0,0,10
28,70,1750,2376893,2387724,2976,20,32,1034,2,0,0
29,71,1821,2125627,2150337,1988,20,32,1036,0,0,4
30,80,1901,14222,14570,551,1,38,1038,1,0,18
31,60,1961,1542404,1551715,547,15,38,1042,1,0,0
32,58,2019,2553534,2621319,601,20,2,1025,0,0,12
33,132,2151,76782,77625,234,1,65,1022,2,0,0
34,58,2209,1185939,1218576,272,10,65,1022,0,0,8
35,56,2265,4466122,4482357,284,35,26,1023,1,0,16
36,72,2337,5357073,5362327,503,45,11,1025,3,0,17
37,21,2358,7545478,7553297,664,60,4,1027,2,0,13
