element_in,element_in_cost,element_out,element_out_cost,entry,event,time
319,43,72,51,4933870,36,2026-05-09T09:50:17.521381Z
666,89,249,75,4933870,36,2026-05-09T09:50:17.513012Z
242,52,807,54,4933870,36,2026-05-09T09:35:01.660826Z
16,99,235,103,4933870,36,2026-05-09T08:54:16.402248Z
64,87,666,88,4933870,34,2026-04-24T16:43:08.104241Z
515,75,329,60,4933870,34,2026-04-23T23:15:12.833251Z
606,44,72,51,4933870,34,2026-04-23T23:14:54.824408Z
567,39,738,45,4933870,34,2026-04-23T23:14:21.026918Z
568,51,694,45,4933870,34,2026-04-23T23:13:13.024518Z
694,45,531,47,4933870,34,2026-04-22T21:01:17.422180Z
242,51,84,54,4933870,34,2026-04-19T18:46:33.536410Z
329,60,807,55,4933870,34,2026-04-19T18:46:33.536176Z
252,40,136,73,4933870,34,2026-04-19T18:46:33.535932Z
381,140,235,105,4933870,34,2026-04-19T18:46:33.535713Z
531,47,37,45,4933870,34,2026-04-19T18:46:33.535391Z
37,45,151,45,4933870,34,2026-04-19T09:21:29.221026Z
373,62,411,50,4933870,34,2026-04-19T09:20:26.882976Z
450,80,82,82,4933870,34,2026-04-19T09:16:51.337097Z
738,45,341,39,4933870,34,2026-04-19T09:16:24.566128Z
1,60,139,45,4933870,34,2026-04-19T09:16:24.565891Z
624,77,249,76,4933870,34,2026-04-19T09:16:24.565660Z
666,88,178,62,4933870,34,2026-04-19T09:16:24.565382Z
136,73,430,144,4933870,34,2026-04-19T09:16:24.565116Z
151,45,77,42,4933870,32,2026-04-10T16:59:33.165179Z
807,55,163,51,4933870,32,2026-04-10T16:59:33.164868Z
163,51,160,55,4933870,32,2026-04-10T16:47:54.909142Z
160,55,242,50,4933870,32,2026-04-10T16:10:41.305189Z
84,54,329,60,4933870,32,2026-04-10T11:19:57.777782Z
235,106,237,64,4933870,32,2026-04-09T08:43:28.795547Z
341,39,1,57,4933870,32,2026-04-09T08:43:15.972214Z
77,42,74,47,4933870,32,2026-04-09T08:40:33.583694Z
