event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,73,73,631488,654740,631488,10,0,1000,0,0,11
2,43,116,7673712,7700910,2307349,75,0,1000,0,0,10
3,65,181,865963,871687,772668,10,11,1001,2,0,9
4,82,263,900724,908368,321210,10,20,1003,1,0,7
5,45,308,4672249,4716106,411122,40,20,1007,0,0,11
6,87,395,86187,87921,74693,1,13,1008,2,0,0
7,78,473,1563222,1577689,52159,15,11,1009,1,0,15
8,72,545,1646545,1664395,45591,15,11,1015,0,0,14
9,43,588,6841854,6873375,79336,60,11,1016,0,0,14
10,93,681,189945,190801,27404,5,3,1018,3,0,7
11,48,729,1906162,1931626,16421,20,3,1020,0,0,7
12,52,781,1817305,1825451,10605,15,17,1024,2,0,13
13,54,835,787163,798410,5753,10,17,1027,0,0,9
14,79,914,1098348,1112978,3485,10,0,1027,0,0,4
15,59,973,2748348,2758979,3117,25,1,1034,2,0,4
16,88,1061,439850,442237,1593,5,1,1039,0,0,3
17,93,1154,854201,861210,766,10,6,1041,1,0,7
18,49,1203,4260145,4267158,769,35,2,1040,3,0,10
19,49,1252,2751871,2755021,442,25,6,1038,3,0,5
20,76,1328,91920,93287,95,1,15,1039,1,0,22
21,56,1384,3528456,3565250,104,30,15,1041,0,0,9
22,48,1432,2908260,2916650,74,25,5,1041,2,0,3
23,35,1467,10278858,10294595,123,85,6,1040,1,0,10
24,73,1540,942179,949485,79,10,12,1041,1,0,11
25,64,1604,4417628,4456056,147,35,12,1046,0,0,4
26,74,1678,1841171,1849163,134,15,41,1046,2,0,8
27,64,1742,743254,746466,39,10,46,1045,1,0,13
28,71,1813,2038385,2056518,71,20,46,1050,0,0,0
29,51,1864,7508412,7514613,173,60,43,1045,2,0,4
30,44,1908,6044928,6059057,368,50,11,1047,1,0,14
31,55,1963,2519513,2528626,507,20,6,1049,1,0,3
32,56,2019,3179668,3223283,621,25,4,1034,0,0,10
33,123,2142,201678,204710,415,5,4,1035,0,0,0
34,54,2196,1751042,1773837,589,15,4,1035,0,0,16
35,63,2259,1944362,1974873,395,15,4,1038,0,0,9
36,84,2343,2382193,2387497,369,20,0,1040,3,0,15
37,23,2366,6428984,6478437,440,50,0,1043,0,0,3
