event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,71,71,838026,846016,838026,10,0,1000,0,0,15
2,49,120,5811696,5821736,1688590,55,0,1000,0,0,15
3,87,207,10904,10917,47317,1,0,1002,2,0,19
4,64,271,5743812,5749788,158007,50,33,1009,1,0,16
5,43,314,5826774,5833783,267998,50,12,1014,1,0,4
6,49,363,5105340,5108086,626636,45,12,1016,0,0,9
7,76,439,2034372,2037386,478475,20,20,1016,2,0,2
8,85,524,320722,321843,187990,5,7,1019,1,0,7
9,42,566,7475951,7481069,292821,65,3,1019,1,0,10
10,91,657,263373,264351,125103,5,0,1025,1,0,13
11,43,696,3978714,3982770,143328,35,6,1026,2,4,3
12,55,751,1248967,1252277,77658,15,4,1024,1,0,3
13,38,789,4470726,4478284,110964,40,15,1020,0,0,4
14,103,888,15201,15233,21937,1,1,1027,2,4,0
15,51,939,5115151,5121673,30174,45,1,1035,0,0,4
16,69,1008,3485884,3487986,47450,30,9,1043,3,0,18
17,91,1099,1128212,1129448,30157,10,3,1048,3,0,14
18,33,1132,10842443,10844600,63467,90,24,1052,1,0,7
19,57,1189,781266,783353,27173,10,24,1051,0,0,4
20,72,1261,191414,192285,9229,5,17,1050,1,0,8
21,67,1328,902729,905359,5037,10,18,1053,1,0,20
22,49,1377,2544619,2547986,3383,20,10,1055,1,0,14
23,45,1422,5828715,5834816,2727,50,3,1060,1,0,12
24,63,1485,3186011,3192939,3215,25,3,1064,0,0,13
25,68,1553,3228423,3232069,3981,30,1,1063,2,0,19
26,70,1623,2592432,2598960,3803,25,1,1066,0,0,6
27,65,1688,650735,651161,1444,10,1,1064,2,0,0
28,83,1767,532027,534407,1161,5,1,1065,2,4,10
29,83,1850,611955,613210,384,5,0,1066,1,0,8
30,53,1903,2399169,2408819,509,20,0,1068,0,0,12
31,57,1960,2138441,2142500,608,20,11,1068,2,0,0
32,64,2024,1256408,1262865,494,10,11,1068,0,0,21
33,100,2124,1028275,1032077,1161,10,5,1057,0,0,6
34,58,2182,1185939,1197078,1310,10,5,1058,0,0,4
35,61,2243,2740113,2742035,999,25,28,1062,2,0,20
36,85,2328,2110582,2113962,856,20,33,1065,1,0,22
37,32,2360,3658329,3663073,605,30,46,1068,1,0,2
