event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,70,70,958151,1021143,958151,15,0,1000,0,0,10
2,67,137,1279592,1304948,308091,15,5,1001,1,0,14
3,58,195,2053853,2092040,192811,20,5,1006,0,0,11
4,84,279,684930,691825,72040,10,0,1009,2,0,9
5,56,331,1300375,1310441,62696,15,15,1011,2,4,12
6,66,397,1774218,1790547,64615,15,15,1014,1,0,4
7,102,499,15233,15766,5202,1,19,1017,1,0,9
8,69,568,2298103,2340659,6842,20,19,1024,0,0,12
9,69,637,516503,532636,1469,5,19,1028,0,0,6
10,81,718,1563212,1570569,1405,15,5,1028,3,0,2
11,42,760,4338627,4388840,1258,40,3,1029,1,0,12
12,70,830,153154,155672,154,5,7,1032,1,0,5
13,71,901,86318,97465,14,1,7,1036,0,0,1
14,64,965,5032111,5098864,36,45,0,1034,0,0,16
15,62,1027,1993094,2015417,35,20,4,1038,1,0,0
16,82,1109,989122,1000081,38,10,2,1039,4,0,12
17,100,1209,327181,332115,9,5,2,1045,0,0,13
18,55,1260,2239394,2242951,12,20,0,1047,4,4,5
19,32,1288,10371288,10390477,30,85,0,1044,2,4,13
20,57,1341,1739528,1752004,40,15,13,1043,2,4,3
21,50,1391,5699106,5782502,71,45,13,1040,0,0,4
22,33,1424,10120827,10148121,146,80,1,1040,2,0,26
23,41,1465,7717140,7756734,148,65,10,1040,1,0,15
24,58,1519,5335555,5359663,371,45,31,1040,2,4,1
25,64,1583,4670499,4706093,640,40,56,1043,1,0,2
26,82,1665,618854,628892,307,5,24,1043,1,0,8
27,57,1722,1744173,1791736,177,15,24,1044,0,0,13
28,86,1804,339697,343066,123,5,0,1044,3,4,6
29,66,1870,3180236,3234078,124,25,0,1046,0,0,8
30,55,1925,1871223,1930517,142,15,0,1048,0,0,25
31,56,1981,2340219,2358574,203,20,26,1047,2,0,2
32,58,2039,2553534,2662487,223,20,10,1032,0,0,13
33,124,2163,179358,188343,113,5,10,1033,0,0,0
34,59,2222,1051813,1101293,134,10,10,1033,0,0,10
35,59,2281,3095859,3182774,121,25,10,1036,0,0,16
36,76,2357,4309812,4317994,159,35,14,1037,3,0,17
37,29,2382,4644762,4648958,188,40,6,1039,3,4,9
