h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,1.14261,1.51736,1.14261,1.51736,"{'att': 212, 'def': 22}","{'att': 281, 'def': 24}",3,6,1,1,1.0569,d,2025-08-24 16:30:00,0,1,0,1,-0.37475000000000014
a,1.18859,1.05012,1.18859,1.05012,"{'att': 150, 'def': 17}","{'att': 231, 'def': 19}",2,7,0,0,1.4423,d,2025-08-31 16:30:00,0,1,0,1,0.1384700000000001
h,1.39098,3.55376,1.39098,2.79247,"{'att': 248, 'def': 25}","{'att': 279, 'def': 23}",6,8,1,3,0.2418,l,2025-09-13 18:45:00,0,0,1,0,-1.4014899999999997
h,0.424904,2.09507,0.424904,2.09507,"{'att': 288, 'def': 31}","{'att': 169, 'def': 30}",1,7,1,2,0.2915,l,2025-09-21 16:00:00,0,0,1,0,-1.6701660000000003
a,0.840093,0.580471,0.840093,0.580471,"{'att': 114, 'def': 28}","{'att': 244, 'def': 28}",4,4,0,0,1.5492,d,2025-09-28 13:00:00,0,1,0,1,0.259622
h,1.11719,1.22512,1.11719,1.22512,"{'att': 274, 'def': 21}","{'att': 226, 'def': 31}",2,8,1,2,1.1895,l,2025-10-05 13:00:00,0,0,1,0,-0.10793000000000008
a,0.965997,2.01853,0.965997,1.25723,"{'att': 266, 'def': 16}","{'att': 211, 'def': 20}",3,3,1,2,0.4671,l,2025-10-19 18:45:00,0,0,1,0,-0.2912330000000001
h,3.87905,0.883347,2.35645,0.883347,"{'att': 182, 'def': 18}","{'att': 181, 'def': 20}",3,6,2,2,2.9146,d,2025-10-26 16:00:00,0,1,0,1,1.473103
a,0.741937,2.87253,0.741937,2.11123,"{'att': 310, 'def': 23}","{'att': 198, 'def': 22}",3,10,0,3,0.2245,l,2025-10-29 18:45:00,0,0,1,0,-1.3692929999999999
h,1.38997,1.3239,1.38997,1.3239,"{'att': 126, 'def': 17}","{'att': 278, 'def': 25}",9,0,0,1,1.361,l,2025-11-02 14:00:00,0,0,1,0,0.06606999999999985
a,1.33019,1.58884,0.568896,0.827544,"{'att': 156, 'def': 14}","{'att': 266, 'def': 29}",4,2,2,2,1.1326,d,2025-11-09 14:00:00,0,1,0,1,-0.258648
h,0.659308,1.65053,0.659308,1.65053,"{'att': 295, 'def': 14}","{'att': 213, 'def': 19}",3,7,1,1,0.6211,d,2025-11-22 17:00:00,0,1,0,1,-0.991222
a,2.01961,2.29028,2.01961,2.29028,"{'att': 232, 'def': 17}","{'att': 305, 'def': 25}",5,13,0,2,1.2163,l,2025-11-30 17:00:00,0,0,1,0,-0.27066999999999997
a,1.20662,1.64053,0.445324,1.64053,"{'att': 179, 'def': 23}","{'att': 287, 'def': 16}",3,8,1,3,0.9548000000000001,l,2025-12-06 14:00:00,0,0,1,0,-1.195206
h,2.41776,1.53867,2.41776,1.53867,"{'att': 129, 'def': 18}","{'att': 253, 'def': 29}",6,7,1,2,1.9997999999999998,l,2025-12-14 14:00:00,0,0,1,0,0.8790899999999999
h,3.24808,0.794951,3.24808,0.794951,"{'att': 190, 'def': 17}","{'att': 340, 'def': 9}",9,2,5,1,2.7518000000000002,w,2025-12-21 17:00:00,1,0,0,3,2.4531289999999997
a,1.2463,1.26451,1.2463,1.26451,"{'att': 164, 'def': 27}","{'att': 247, 'def': 15}",6,4,0,1,1.3408,l,2025-12-27 11:30:00,0,0,1,0,-0.01821000000000006
h,2.20676,0.752862,2.20676,0.752862,"{'att': 172, 'def': 16}","{'att': 256, 'def': 18}",12,1,1,0,2.4973,w,2026-01-04 14:00:00,1,0,0,3,1.4538980000000001
a,1.51944,2.70815,0.758145,1.94685,"{'att': 252, 'def': 17}","{'att': 316, 'def': 15}",5,11,2,2,0.5302,d,2026-01-07 19:45:00,0,1,0,1,-1.1887050000000001
h,2.38025,2.05263,2.38025,2.05263,"{'att': 249, 'def': 20}","{'att': 252, 'def': 22}",7,7,1,1,1.5785,d,2026-01-11 14:00:00,0,1,0,1,0.32762
a,1.64563,1.34398,1.64563,1.34398,"{'att': 296, 'def': 16}","{'att': 234, 'def': 27}",4,8,2,1,1.6425,w,2026-01-18 14:00:00,1,0,0,3,0.30165
h,2.09156,1.27897,2.09156,1.27897,"{'att': 161, 'def': 20}","{'att': 318, 'def': 17}",6,2,1,2,1.9912999999999998,l,2026-01-24 17:00:00,0,0,1,0,0.8125899999999999
a,1.81202,2.39619,1.81202,2.39619,"{'att': 287, 'def': 13}","{'att': 281, 'def': 19}",4,8,1,2,1.0021,l,2026-01-31 17:00:00,0,0,1,0,-0.5841699999999999
h,1.27203,1.0134,1.27203,1.0134,"{'att': 240, 'def': 9}","{'att': 298, 'def': 26}",9,7,2,2,1.5644,d,2026-02-07 19:45:00,0,1,0,1,0.2586299999999999
a,1.302,0.902645,0.540697,0.902645,"{'att': 319, 'def': 11}","{'att': 163, 'def': 33}",0,6,2,1,1.7792000000000001,w,2026-02-14 14:00:00,1,0,0,3,-0.36194800000000005
h,1.77825,0.43212,1.77825,0.43212,"{'att': 278, 'def': 11}","{'att': 319, 'def': 24}",1,5,1,0,2.4772,w,2026-02-23 17:30:00,1,0,0,3,1.34613
a,0.585387,2.0239,0.585387,1.26261,"{'att': 156, 'def': 20}","{'att': 359, 'def': 29}",2,2,0,3,0.33230000000000004,l,2026-03-02 19:45:00,0,0,1,0,-0.677223
h,0.758473,0.253114,0.758473,0.253114,"{'att': 206, 'def': 24}","{'att': 237, 'def': 23}",12,2,0,0,1.7962999999999998,d,2026-03-08 14:00:00,0,1,0,1,0.5053589999999999
a,1.14462,1.47372,1.14462,1.47372,"{'att': 192, 'def': 12}","{'att': 244, 'def': 23}",9,9,4,1,1.0903,w,2026-03-16 19:45:00,1,0,0,3,-0.32909999999999995
h,1.81429,1.40088,1.81429,1.40088,"{'att': 358, 'def': 20}","{'att': 215, 'def': 20}",6,8,1,1,1.6909,d,2026-03-22 19:45:00,0,1,0,1,0.41341000000000006
a,0.308725,0.922577,0.308725,0.922577,"{'att': 222, 'def': 16}","{'att': 276, 'def': 21}",3,8,1,0,0.743,w,2026-04-04 16:00:00,1,0,0,3,-0.613852
h,0.421966,1.29355,0.421966,1.29355,"{'att': 404, 'def': 13}","{'att': 225, 'def': 19}",2,2,1,0,0.6087,w,2026-04-13 18:45:00,1,0,0,3,-0.8715839999999999
a,1.26455,1.80861,1.26455,1.80861,"{'att': 151, 'def': 21}","{'att': 210, 'def': 24}",2,6,1,1,0.8997999999999999,d,2026-04-20 18:45:00,0,1,0,1,-0.54406
h,2.19011,0.597621,2.19011,0.597621,"{'att': 301, 'def': 20}","{'att': 221, 'def': 18}",12,3,0,0,2.4937,d,2026-04-26 10:30:00,0,1,0,1,1.5924889999999998
a,0.132194,2.84317,0.132194,2.84317,"{'att': 369, 'def': 20}","{'att': 230, 'def': 27}",4,8,0,4,0.0243,l,2026-05-04 18:45:00,0,0,1,0,-2.710976
h,0.675179,0.52874,0.675179,0.52874,"{'att': 200, 'def': 28}","{'att': 227, 'def': 28}",11,5,0,0,1.4317,d,2026-05-10 13:00:00,0,1,0,1,0.14643899999999999
