h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,2.45909,1.88414,1.69779,1.88414,"{'att': 234, 'def': 25}","{'att': 276, 'def': 18}",4,6,4,0,1.7961,w,2024-08-19 16:30:00,1,0,0,3,-0.18635000000000002
a,3.08667,2.49919,2.32537,2.49919,"{'att': 210, 'def': 20}","{'att': 224, 'def': 14}",11,5,1,2,1.7514,l,2024-08-25 16:30:00,0,0,1,0,-0.17382000000000009
a,1.17772,2.28876,1.17772,2.28876,"{'att': 363, 'def': 22}","{'att': 198, 'def': 13}",13,9,0,4,0.5824,l,2024-08-30 18:45:00,0,0,1,0,-1.1110399999999998
h,2.4507,1.96392,2.4507,1.96392,"{'att': 234, 'def': 25}","{'att': 249, 'def': 20}",1,4,3,2,1.7109,w,2024-09-15 13:00:00,1,0,0,3,0.48677999999999977
h,1.31694,0.579703,0.555641,0.579703,"{'att': 232, 'def': 23}","{'att': 266, 'def': 28}",5,3,2,3,2.1162,l,2024-09-24 18:45:00,0,0,1,0,-0.024061999999999917
a,2.47751,0.176428,2.47751,0.176428,"{'att': 184, 'def': 24}","{'att': 262, 'def': 19}",20,2,1,1,2.8444,d,2024-09-28 18:45:00,0,1,0,1,2.301082
h,4.0137,0.543171,3.2524,0.543171,"{'att': 222, 'def': 19}","{'att': 281, 'def': 18}",18,3,5,1,2.9349999999999996,w,2024-10-05 16:00:00,1,0,0,3,2.709229
a,1.83371,0.881872,1.83371,0.881872,"{'att': 203, 'def': 18}","{'att': 303, 'def': 24}",12,6,2,0,2.1010999999999997,w,2024-10-20 13:00:00,1,0,0,3,0.951838
h,3.84122,0.22446,3.84122,0.22446,"{'att': 201, 'def': 20}","{'att': 404, 'def': 22}",14,1,6,1,2.9713999999999996,w,2024-10-26 18:45:00,1,0,0,3,3.6167599999999998
h,1.65221,0.0805941,1.65221,0.0805941,"{'att': 320, 'def': 33}","{'att': 228, 'def': 18}",10,2,2,0,2.6309,w,2024-10-30 19:45:00,1,0,0,3,1.5716158999999998
a,1.50982,0.611112,1.50982,0.611112,"{'att': 329, 'def': 21}","{'att': 328, 'def': 26}",5,10,3,0,2.1116,w,2024-11-03 11:30:00,1,0,0,3,0.898708
h,1.60488,0.90914,1.60488,0.90914,"{'att': 180, 'def': 18}","{'att': 232, 'def': 27}",4,4,2,1,1.9337999999999997,w,2024-11-10 11:30:00,1,0,0,3,0.6957400000000001
a,3.54363,0.622186,3.54363,0.622186,"{'att': 293, 'def': 21}","{'att': 322, 'def': 19}",4,2,3,1,2.904,w,2024-11-23 19:45:00,1,0,0,3,2.9214439999999997
a,1.76696,0.667881,1.76696,0.667881,"{'att': 273, 'def': 20}","{'att': 271, 'def': 29}",7,1,2,0,2.2507,w,2024-12-02 19:45:00,1,0,0,3,1.0990790000000001
h,2.62823,0.899516,2.62823,0.899516,"{'att': 326, 'def': 24}","{'att': 241, 'def': 9}",6,4,2,1,2.5428,w,2024-12-06 19:45:00,1,0,0,3,1.7287139999999999
