name,time,event
bboost,2025-09-19T14:21:23.620138Z,5
wildcard,2025-09-21T18:09:34.787211Z,6
freehit,2025-11-29T13:23:51.485925Z,13
3xc,2025-12-14T08:51:18.966253Z,17
bboost,2026-01-17T10:59:08.051538Z,22
freehit,2026-04-12T08:06:37.322274Z,33
wildcard,2026-04-26T19:52:11.580476Z,35
3xc,2026-05-01T18:52:09.582205Z,36
