h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,0.561838,4.67967,0.561838,4.67967,"{'att': 421, 'def': 21}","{'att': 171, 'def': 22}",2,15,1,5,0.013499999999999998,l,2023-08-13 15:05:00,0,0,1,0,-4.117832
h,0.360903,1.49349,0.360903,1.49349,"{'att': 220, 'def': 26}","{'att': 191, 'def': 18}",3,4,2,2,0.4437,d,2023-08-18 19:00:00,0,1,0,1,-1.132587
a,0.791472,0.540615,0.791472,0.540615,"{'att': 399, 'def': 17}","{'att': 148, 'def': 34}",2,5,1,0,1.5828000000000002,w,2023-08-27 13:00:00,1,0,0,3,0.250857
h,1.14763,0.859494,1.14763,0.859494,"{'att': 294, 'def': 12}","{'att': 163, 'def': 31}",3,13,2,2,1.574,d,2023-09-03 13:00:00,0,1,0,1,0.28813599999999995
a,0.629577,1.61194,0.629577,1.61194,"{'att': 299, 'def': 13}","{'att': 100, 'def': 22}",2,14,1,0,0.6359,w,2023-09-16 19:00:00,1,0,0,3,-0.9823629999999999
h,1.03805,0.456135,1.03805,0.456135,"{'att': 278, 'def': 28}","{'att': 315, 'def': 25}",2,3,0,1,1.8912000000000002,l,2023-09-24 11:00:00,0,0,1,0,0.581915
a,0.598514,2.3397,0.598514,2.3397,"{'att': 379, 'def': 18}","{'att': 145, 'def': 20}",4,14,0,3,0.24559999999999998,l,2023-10-01 13:00:00,0,0,1,0,-1.7411860000000001
h,0.263633,1.51523,0.263633,1.51523,"{'att': 616, 'def': 26}","{'att': 223, 'def': 33}",3,6,0,1,0.2784,l,2023-10-07 15:00:00,0,0,1,0,-1.251597
a,0.720525,1.9731,0.720525,1.9731,"{'att': 289, 'def': 12}","{'att': 101, 'def': 30}",3,15,1,2,0.5134000000000001,l,2023-10-22 15:05:00,0,0,1,0,-1.2525750000000002
h,0.469858,0.890469,0.469858,0.890469,"{'att': 283, 'def': 23}","{'att': 202, 'def': 26}",3,6,0,0,0.8926,d,2023-10-29 14:00:00,0,1,0,1,-0.42061099999999996
