event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,68,68,1235729,1236306,1235729,15,0,1000,0,0,5
2,54,122,4168589,4169373,1423927,40,0,1002,0,0,9
3,66,188,666580,666727,390331,10,0,1005,0,0,15
4,69,257,3860408,3860854,498685,35,5,1004,0,0,16
5,58,315,809507,809879,236203,10,5,1009,0,0,22
6,85,400,129714,129774,47290,5,27,1010,3,0,11
7,86,486,465782,465881,16693,5,4,1014,1,0,8
8,91,577,115004,115093,2735,1,4,1024,0,0,11
9,42,619,7544821,7545105,7642,65,0,1025,2,0,6
10,81,700,1388084,1388366,6275,15,0,1032,0,0,15
11,40,740,4999072,4999737,6741,45,0,1037,0,0,2
12,50,790,2211550,2212042,5071,20,4,1036,1,0,2
13,70,860,120542,120547,725,1,0,1035,3,0,0
14,67,927,4034829,4035192,1264,35,0,1037,0,0,3
15,63,990,1827822,1828036,842,15,3,1037,2,0,19
16,81,1071,1096429,1096717,767,10,23,1045,3,0,5
17,78,1149,3689452,3689731,1148,30,17,1051,2,0,9
18,40,1189,8220453,8220685,2069,70,30,1055,1,0,16
19,49,1238,2724146,2724351,1253,25,12,1053,2,0,5
20,52,1290,2699428,2699886,1478,25,12,1054,0,0,4
21,55,1345,3872082,3872777,1698,35,12,1053,0,0,12
22,27,1372,11834724,11834949,4388,95,12,1051,0,0,11
23,53,1425,2513820,2514038,2159,20,12,1050,0,0,17
24,72,1497,1169558,1169572,1530,10,6,1053,5,0,1
25,71,1568,2204686,2205270,1582,20,30,1055,1,0,4
26,67,1635,3444090,3444519,1884,30,30,1059,0,0,6
27,43,1678,7236102,7237062,2488,60,30,1060,0,0,9
28,92,1770,104966,105045,931,1,12,1060,3,0,1
29,62,1832,4167023,4167529,1089,35,12,1064,0,0,3
30,55,1887,1871223,1872038,1253,15,12,1068,0,0,22
31,61,1948,1387566,1387983,1186,15,23,1067,2,0,3
32,58,2006,2553534,2556772,1287,20,56,1049,0,0,11
33,134,2140,32435,32919,473,1,56,1051,0,0,0
34,57,2197,1327992,1328922,556,15,56,1051,0,0,3
35,48,2245,7769722,7770707,884,60,35,1052,1,0,16
36,83,2328,2565672,2566003,821,20,41,1055,2,0,17
37,25,2353,6023822,6024130,861,50,11,1056,2,0,13
