season_name,total_points,rank
2011/12,2000,166458
2012/13,2030,161415
2013/14,2179,358112
2014/15,2203,8801
2015/16,2091,251969
2016/17,2193,74990
2017/18,2028,960661
2018/19,2129,627658
2019/20,2218,226936
2020/21,2247,619018
2021/22,2234,992670
2022/23,2202,2673966
2023/24,2410,321461
2024/25,2270,1881660
