season_name,total_points,rank
2009/10,1678,1342493
2011/12,1603,1637966
2012/13,1816,921993
2013/14,2164,407547
2014/15,1610,2059140
2015/16,1734,2083066
2017/18,1809,2740793
2018/19,1904,3042609
2019/20,2108,850184
2020/21,2175,1090552
2021/22,2509,94546
2022/23,2480,238972
2023/24,2234,1756224
2024/25,2336,1116179
