event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,45,45,7165720,7226405,7165709,80,0,1000,0,0,5
2,46,91,6780851,6815446,7170947,65,0,999,0,0,9
3,63,154,1164700,1173227,4217967,15,8,998,2,0,6
4,56,210,8251210,8274909,5238915,75,8,997,0,0,7
5,58,268,809507,827015,3304690,10,8,997,0,0,-1
6,69,337,1227843,1261192,1897278,15,1,1000,0,0,8
7,91,428,179781,182944,795724,5,6,1005,1,0,0
8,68,496,2544669,2573000,748753,25,6,1015,0,0,12
9,44,540,6763654,6776437,910025,60,0,1014,2,0,9
10,86,626,626989,636663,557843,10,0,1018,0,0,9
11,43,669,3978714,3993870,513376,35,12,1018,2,0,10
12,74,743,83115,83566,117564,1,16,1017,2,0,8
13,84,827,4217,4554,10061,1,16,1018,0,0,4
14,78,905,1357137,1369640,6659,15,13,1016,1,0,5
15,61,966,2253618,2264125,4970,20,4,1020,2,0,5
16,84,1050,757285,759590,3519,10,3,1028,2,0,7
17,87,1137,1594823,1607863,2716,15,3,1032,0,0,6
18,44,1181,6427107,6447069,3604,55,1,1034,2,0,12
19,49,1230,2683892,2697077,2163,25,16,1033,1,0,5
20,32,1262,9867851,9876611,8457,80,1,1033,1,0,9
21,42,1304,8545731,8581858,18964,70,1,1031,0,0,16
22,43,1347,4975839,4991013,17732,40,21,1026,2,0,6
23,46,1393,5443171,5455191,14315,45,1,1024,2,0,7
24,72,1465,1125281,1134824,9875,10,8,1018,2,0,1
25,66,1531,3659569,3702991,12880,30,8,1019,0,0,2
26,73,1604,2061246,2070302,10493,20,22,1019,2,0,5
27,44,1648,6708526,6773672,12732,55,22,1019,0,0,12
28,69,1717,2424920,2447990,16252,20,22,1023,0,0,3
29,77,1794,1257282,1265140,8514,10,13,1023,1,0,10
30,70,1864,153249,156039,4263,5,2,1023,1,0,10
31,70,1934,288557,292566,2527,5,18,1025,2,0,1
32,69,2003,603381,620585,1495,5,10,1013,0,0,11
33,132,2135,76782,77622,637,1,18,1015,2,0,0
34,70,2205,226964,242100,355,5,18,1015,0,0,4
35,52,2257,5761810,5821976,451,45,18,1017,0,0,7
36,75,2332,4542359,4554705,671,40,4,1019,2,0,18
37,20,2352,7877360,7892346,902,65,7,1020,1,0,13
