event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,110,110,215,217,215,1,0,1000,0,0,0
2,63,173,1875042,1875784,969,20,0,1003,0,0,8
3,54,227,3195771,3196600,2480,30,0,1010,0,0,3
4,78,305,1475616,1476772,2952,15,0,1014,0,0,3
5,52,357,2085575,2087191,3027,20,0,1018,0,0,9
6,78,435,416090,416137,1224,5,24,1017,4,0,9
7,89,524,267837,268015,306,5,26,1017,1,0,10
8,88,612,187528,187874,60,5,26,1023,0,0,15
9,47,659,5412326,5413276,119,45,26,1024,0,0,5
10,85,744,860849,861075,93,10,21,1031,3,0,6
11,37,781,6878469,6879626,137,60,12,1034,1,0,4
12,50,831,2211550,2212639,137,20,21,1033,1,0,3
13,68,899,151723,151776,16,5,2,1034,1,0,3
14,74,973,2190069,2190880,23,20,8,1036,1,0,20
15,56,1029,3386752,3387237,27,30,8,1039,0,0,5
16,60,1089,6377192,6377350,186,55,26,1042,4,0,4
17,71,1160,5492496,5493219,503,45,26,1046,0,0,6
18,54,1214,2501581,2501968,339,20,11,1046,3,0,14
19,47,1261,3124540,3125509,224,25,11,1047,0,0,6
20,50,1307,3532622,3532752,446,30,4,1043,3,4,5
21,51,1358,5326521,5328222,704,45,4,1043,0,0,10
22,45,1403,3725982,3727126,605,30,4,1043,0,0,18
23,35,1438,10017678,10019132,952,80,4,1045,0,0,10
24,90,1528,30902,30907,183,1,7,1047,4,0,4
25,72,1600,1929571,1930738,202,20,29,1051,1,0,5
26,72,1672,2256465,2257188,204,20,25,1056,1,0,0
27,57,1729,1913133,1913489,110,15,1,1056,1,0,3
28,80,1809,794066,794593,87,10,11,1055,1,0,0
29,97,1906,66392,66414,9,1,65,1052,1,0,3
30,56,1962,1627681,1629574,12,15,65,1057,0,0,15
31,55,2017,2519513,2520389,14,20,70,1060,1,0,0
32,45,2062,7043244,7044334,58,55,70,1061,0,0,3
33,106,2168,693944,694745,82,10,70,1057,0,0,34
34,62,2230,738547,739930,70,10,11,1049,0,0,0
35,55,2285,4551058,4553406,82,40,11,1057,0,0,16
36,83,2368,2599626,2600038,85,25,6,1058,3,0,19
37,37,2405,2451596,2451859,43,20,5,1059,2,0,15
