h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,0.68684,1.13868,0.68684,1.13868,"{'att': 390, 'def': 23}","{'att': 281, 'def': 17}",7,8,2,2,0.9465,d,2024-08-19 19:30:00,0,1,0,1,-0.4518399999999999
a,1.39825,1.23826,1.39825,1.23826,"{'att': 349, 'def': 15}","{'att': 185, 'def': 27}",4,4,2,1,1.5042,w,2024-08-23 19:30:00,1,0,0,3,0.15999000000000008
h,4.3817,3.79183,3.49735,3.79183,"{'att': 331, 'def': 19}","{'att': 242, 'def': 12}",7,10,4,3,1.7351,w,2024-08-26 19:30:00,1,0,0,3,-0.2944800000000001
a,0.885369,1.14322,0.885369,1.14322,"{'att': 245, 'def': 13}","{'att': 257, 'def': 33}",3,6,1,1,1.147,d,2024-08-31 19:30:00,0,1,0,1,-0.25785099999999994
a,2.41884,0.345425,2.41884,0.345425,"{'att': 215, 'def': 13}","{'att': 208, 'def': 12}",12,5,2,1,2.7261,w,2024-09-14 12:00:00,1,0,0,3,2.073415
h,2.39605,4.1937,2.39605,3.45042,"{'att': 357, 'def': 19}","{'att': 192, 'def': 34}",6,10,1,5,0.4638,l,2024-09-22 16:30:00,0,0,1,0,-1.05437
a,1.96233,0.355072,1.96233,0.355072,"{'att': 328, 'def': 21}","{'att': 245, 'def': 18}",4,2,2,1,2.5983,w,2024-09-26 17:00:00,1,0,0,3,1.6072579999999999
h,4.07869,0.802357,3.33542,0.802357,"{'att': 442, 'def': 29}","{'att': 232, 'def': 13}",7,3,3,1,2.9193,w,2024-09-30 19:00:00,1,0,0,3,2.5330630000000003
a,1.4618,0.459582,1.4618,0.459582,"{'att': 331, 'def': 16}","{'att': 285, 'def': 23}",3,5,0,2,2.2427,l,2024-10-05 19:00:00,0,0,1,0,1.002218
h,1.14683,2.02638,1.14683,1.2831,"{'att': 118, 'def': 23}","{'att': 186, 'def': 37}",9,3,1,1,0.7425999999999999,d,2024-10-20 16:30:00,0,1,0,1,-0.1362699999999999
a,2.68435,0.97802,2.68435,0.234742,"{'att': 274, 'def': 14}","{'att': 296, 'def': 19}",4,1,2,1,2.5454,w,2024-10-26 12:00:00,1,0,0,3,2.4496079999999996
h,1.44293,0.608571,0.699649,0.608571,"{'att': 134, 'def': 20}","{'att': 310, 'def': 32}",5,4,3,0,2.1263,w,2024-11-09 15:15:00,1,0,0,3,0.09107799999999999
a,2.68193,1.3273,1.93865,0.584025,"{'att': 188, 'def': 21}","{'att': 274, 'def': 26}",13,4,2,2,2.3746,d,2024-11-24 13:00:00,0,1,0,1,1.354625
h,1.96842,0.516301,1.96842,0.516301,"{'att': 386, 'def': 19}","{'att': 236, 'def': 20}",8,8,2,2,2.4831000000000003,d,2024-12-01 13:00:00,0,1,0,1,1.4521190000000002
a,0.796459,1.31484,0.796459,1.31484,"{'att': 218, 'def': 17}","{'att': 368, 'def': 33}",5,3,0,2,0.8841,l,2024-12-08 15:15:00,0,0,1,0,-0.518381
h,1.60957,1.6735,1.60957,1.6735,"{'att': 165, 'def': 33}","{'att': 294, 'def': 22}",11,2,1,2,1.3016,l,2024-12-15 17:30:00,0,0,1,0,-0.06393000000000004
h,2.52908,1.85712,2.52908,1.85712,"{'att': 190, 'def': 15}","{'att': 185, 'def': 27}",6,11,1,1,1.8417,d,2024-12-18 20:30:00,0,1,0,1,0.6719599999999999
a,4.01011,1.47457,2.52355,0.731296,"{'att': 181, 'def': 21}","{'att': 332, 'def': 20}",7,5,5,2,2.77,w,2024-12-22 17:30:00,1,0,0,3,1.7922540000000002
