event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,51,51,5471408,5498069,5471399,60,0,1000,0,0,12
2,49,100,5811696,5825042,5539422,55,0,1000,0,0,6
3,67,167,567039,569571,2114480,10,0,1001,0,0,3
4,84,251,699613,700116,801647,10,4,1001,3,0,6
5,53,304,1811822,1823122,543281,20,4,1004,0,0,3
6,79,383,337237,339724,186399,5,38,1003,2,0,9
7,64,447,5267652,5273984,307614,45,18,1007,1,0,4
8,92,539,97093,97888,70292,1,1,1008,0,0,8
9,42,581,7228809,7240199,123512,60,1,1014,0,0,6
10,76,657,2741679,2749354,122003,25,1,1017,1,0,24
11,45,702,2845634,2858076,97516,25,1,1022,0,0,12
12,51,753,1983767,1989885,66083,20,5,1024,1,0,8
13,45,798,2427280,2430874,65607,20,8,1027,2,0,9
14,71,869,3044997,3049404,65373,25,3,1026,2,0,3
15,44,913,8172528,8180980,115931,70,7,1029,1,0,8
16,78,987,1619195,1620026,129945,15,0,1033,6,4,16
17,94,1081,731057,733503,75994,10,0,1038,0,0,5
18,64,1145,628837,630187,32319,5,12,1040,1,0,0
19,53,1198,1594483,1597279,16568,15,10,1036,1,0,15
20,74,1272,120130,121137,4755,1,10,1036,0,0,11
21,63,1335,1672561,1678122,3281,15,6,1038,1,0,13
22,49,1384,2328543,2337096,2171,20,6,1041,0,0,8
23,44,1428,6294416,6302809,1853,50,26,1044,1,0,16
24,71,1499,1303377,1307661,1348,15,0,1045,2,0,8
25,68,1567,2950414,2963823,1677,25,0,1051,0,0,9
26,82,1649,618854,621192,838,5,15,1053,1,0,7
27,56,1705,1975839,1983885,495,20,15,1053,0,0,9
28,86,1791,345308,345583,270,5,0,1057,4,0,0
29,45,1836,8940405,8949291,878,70,0,1061,0,0,6
30,50,1886,3338800,3353755,1334,30,0,1065,0,0,18
31,71,1957,237204,238005,726,5,17,1060,3,0,2
32,58,2015,2553534,2582259,800,20,26,1045,0,0,14
33,129,2144,101294,103267,371,1,26,1046,0,0,0
34,51,2195,2241654,2250606,631,20,26,1046,0,0,8
35,59,2254,3095859,3111305,535,25,26,1049,0,0,11
36,81,2335,3031146,3036234,585,25,46,1053,2,0,11
37,32,2367,3658329,3664597,415,30,31,1056,1,0,10
