h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,0.700577,1.33266,0.700577,1.33266,"{'att': 390, 'def': 28}","{'att': 280, 'def': 28}",2,11,0,2,0.8239,l,2023-08-12 19:30:00,0,0,1,0,-0.632083
a,1.88906,1.33582,1.88906,1.33582,"{'att': 259, 'def': 14}","{'att': 148, 'def': 16}",4,8,2,0,1.8572,w,2023-08-19 19:30:00,1,0,0,3,0.55324
h,2.86727,0.346198,1.38072,0.346198,"{'att': 287, 'def': 40}","{'att': 209, 'def': 14}",3,5,4,2,2.8912,w,2023-08-27 19:30:00,1,0,0,3,1.034522
a,0.645541,0.403052,0.645541,0.403052,"{'att': 102, 'def': 22}","{'att': 241, 'def': 19}",7,1,0,0,1.521,d,2023-09-03 14:15:00,0,1,0,1,0.242489
h,4.05837,0.238836,4.05837,0.238836,"{'att': 118, 'def': 20}","{'att': 209, 'def': 22}",12,2,3,0,2.9709,w,2023-09-16 12:00:00,1,0,0,3,3.819534
a,1.77623,1.97317,1.77623,1.97317,"{'att': 184, 'def': 20}","{'att': 263, 'def': 27}",8,5,2,0,1.2218,w,2023-09-22 19:00:00,1,0,0,3,-0.19694000000000011
h,0.60877,1.30782,0.60877,1.30782,"{'att': 203, 'def': 15}","{'att': 205, 'def': 25}",2,2,2,2,0.7339,d,2023-09-27 17:00:00,0,1,0,1,-0.69905
a,1.96039,1.38238,1.96039,1.38238,"{'att': 221, 'def': 18}","{'att': 177, 'def': 26}",5,6,0,3,1.8128000000000002,l,2023-09-30 19:00:00,0,0,1,0,0.5780100000000001
h,3.02889,0.0892217,3.02889,0.0892217,"{'att': 208, 'def': 39}","{'att': 297, 'def': 20}",13,1,3,0,2.9373,w,2023-10-06 19:00:00,1,0,0,3,2.9396683
a,0.453295,1.70266,0.453295,1.70266,"{'att': 353, 'def': 27}","{'att': 170, 'def': 17}",8,5,0,1,0.40390000000000004,l,2023-10-22 19:00:00,0,0,1,0,-1.249365
h,1.63308,2.17868,1.63308,2.17868,"{'att': 195, 'def': 26}","{'att': 280, 'def': 26}",4,8,2,2,0.9656,d,2023-10-29 17:30:00,0,1,0,1,-0.5455999999999999
a,2.22797,1.78074,2.22797,1.78074,"{'att': 337, 'def': 34}","{'att': 204, 'def': 21}",10,7,3,2,1.6958,w,2023-11-05 17:30:00,1,0,0,3,0.44723
h,4.72334,2.25302,3.98019,1.50974,"{'att': 211, 'def': 26}","{'att': 289, 'def': 21}",9,2,4,3,2.6704999999999997,w,2023-11-10 20:00:00,1,0,0,3,2.4704499999999996
a,1.67266,1.36177,1.67266,1.36177,"{'att': 450, 'def': 34}","{'att': 235, 'def': 23}",3,5,1,1,1.6029,d,2023-11-27 20:00:00,0,1,0,1,0.3108900000000001
h,1.6869,0.34629,1.6869,0.34629,"{'att': 295, 'def': 28}","{'att': 237, 'def': 21}",9,4,4,0,2.4564,w,2023-12-02 15:15:00,1,0,0,3,1.34061
a,1.68816,0.543471,1.68816,0.543471,"{'att': 295, 'def': 25}","{'att': 243, 'def': 14}",8,2,1,1,2.2920000000000003,d,2023-12-12 15:15:00,0,1,0,1,1.144689
h,2.73082,0.342126,1.98754,0.342126,"{'att': 450, 'def': 23}","{'att': 184, 'def': 22}",7,3,2,0,2.8337000000000003,w,2023-12-16 15:15:00,1,0,0,3,1.6454140000000002
h,3.53577,0.2514,2.7925,0.2514,"{'att': 275, 'def': 32}","{'att': 268, 'def': 23}",16,5,1,0,2.9558999999999997,w,2023-12-20 20:30:00,1,0,0,3,2.5411
a,1.99704,0.54777,1.99704,0.54777,"{'att': 347, 'def': 27}","{'att': 173, 'def': 21}",4,2,2,0,2.4323,w,2024-01-04 18:15:00,1,0,0,3,1.4492699999999998
h,1.73042,1.02381,1.73042,1.02381,"{'att': 218, 'def': 39}","{'att': 146, 'def': 30}",5,4,2,1,2.042,w,2024-01-13 17:30:00,1,0,0,3,0.70661
a,0.351363,0.7444,0.351363,0.7444,"{'att': 191, 'def': 22}","{'att': 338, 'def': 17}",3,4,0,1,0.8232999999999999,l,2024-01-20 17:30:00,0,0,1,0,-0.39303699999999997
