h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,3.10684,0.587822,3.10684,0.587822,"{'att': 264, 'def': 30}","{'att': 252, 'def': 14}",8,8,4,1,2.8483,w,2025-08-23 13:30:00,1,0,0,3,2.519018
a,1.82087,1.28178,1.82087,1.28178,"{'att': 271, 'def': 14}","{'att': 188, 'def': 29}",5,5,3,1,1.8405,w,2025-08-30 13:30:00,1,0,0,3,0.5390900000000001
a,0.791863,2.31465,0.791863,1.55687,"{'att': 178, 'def': 18}","{'att': 243, 'def': 23}",2,3,1,3,0.3799,l,2025-09-12 18:30:00,0,0,1,0,-0.765007
h,1.75582,2.23419,0.998044,2.23419,"{'att': 85, 'def': 16}","{'att': 386, 'def': 14}",15,5,3,4,1.0318,l,2025-09-21 13:30:00,0,0,1,0,-1.2361459999999997
a,3.78879,2.12935,3.78879,2.12935,"{'att': 231, 'def': 21}","{'att': 352, 'def': 18}",11,6,6,4,2.3541,w,2025-09-27 16:30:00,1,0,0,3,1.65944
h,0.560138,2.2301,0.560138,2.2301,"{'att': 419, 'def': 22}","{'att': 293, 'def': 20}",3,7,0,3,0.27680000000000005,l,2025-10-04 16:30:00,0,0,1,0,-1.6699620000000002
a,0.772638,1.12896,0.772638,1.12896,"{'att': 263, 'def': 37}","{'att': 251, 'def': 18}",4,7,2,2,1.0356,d,2025-10-19 13:30:00,0,1,0,1,-0.3563219999999999
h,2.42632,0.519973,2.42632,0.519973,"{'att': 274, 'def': 16}","{'att': 393, 'def': 15}",9,4,2,0,2.7251000000000003,w,2025-10-25 13:30:00,1,0,0,3,1.906347
a,1.22406,0.831882,1.22406,0.831882,"{'att': 134, 'def': 19}","{'att': 378, 'def': 18}",12,2,1,1,1.6469,d,2025-11-01 14:30:00,0,1,0,1,0.3921779999999999
h,1.77854,0.121469,1.77854,0.121469,"{'att': 152, 'def': 14}","{'att': 268, 'def': 28}",5,3,1,0,2.669,w,2025-11-09 18:30:00,1,0,0,3,1.657071
a,2.44506,1.38923,2.44506,1.38923,"{'att': 303, 'def': 15}","{'att': 386, 'def': 24}",6,6,4,3,2.1349,w,2025-11-22 17:30:00,1,0,0,3,1.0558299999999998
h,1.66051,1.60645,0.902737,1.60645,"{'att': 228, 'def': 15}","{'att': 264, 'def': 15}",14,5,1,1,1.424,d,2025-11-30 16:30:00,0,1,0,1,-0.7037129999999999
a,0.473289,3.64182,0.473289,2.88405,"{'att': 277, 'def': 35}","{'att': 275, 'def': 20}",7,7,0,6,0.0298,l,2025-12-06 17:30:00,0,0,1,0,-2.410761
h,1.52024,0.655733,1.52024,0.655733,"{'att': 257, 'def': 28}","{'att': 292, 'def': 11}",4,8,1,0,2.0864,w,2025-12-13 14:30:00,1,0,0,3,0.864507
a,1.09137,1.09769,1.09137,1.09769,"{'att': 236, 'def': 24}","{'att': 312, 'def': 23}",8,5,1,1,1.294,d,2025-12-20 14:30:00,0,1,0,1,-0.006320000000000103
h,1.66426,2.29827,0.906488,2.29827,"{'att': 278, 'def': 22}","{'att': 203, 'def': 17}",6,9,3,3,0.9414,d,2026-01-09 19:30:00,0,1,0,1,-1.391782
a,0.896468,3.54461,0.896468,3.54461,"{'att': 265, 'def': 28}","{'att': 186, 'def': 19}",1,11,2,3,0.1548,l,2026-01-13 17:30:00,0,0,1,0,-2.648142
a,1.20772,2.10111,1.20772,2.10111,"{'att': 280, 'def': 26}","{'att': 179, 'def': 17}",5,12,3,3,0.7453000000000001,d,2026-01-16 19:30:00,0,1,0,1,-0.8933899999999999
h,0.829658,1.62813,0.829658,1.62813,"{'att': 293, 'def': 20}","{'att': 244, 'def': 35}",5,5,1,3,0.7291,l,2026-01-24 14:30:00,0,0,1,0,-0.7984720000000001
h,1.31849,1.52952,1.31849,1.52952,"{'att': 490, 'def': 34}","{'att': 289, 'def': 19}",7,6,1,3,1.1791999999999998,l,2026-01-31 14:30:00,0,0,1,0,-0.21103000000000005
a,0.296813,1.27118,0.296813,0.513402,"{'att': 83, 'def': 12}","{'att': 411, 'def': 22}",3,4,1,1,0.3918,d,2026-02-06 19:30:00,0,1,0,1,-0.21658900000000003
