h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,0.55094,0.56563,0.55094,0.56563,"{'att': 274, 'def': 34}","{'att': 125, 'def': 23}",4,3,0,0,1.2407,d,2025-08-23 16:30:00,0,1,0,1,-0.01468999999999998
h,0.481693,2.13175,0.481693,2.13175,"{'att': 305, 'def': 14}","{'att': 214, 'def': 10}",7,11,0,2,0.3023,l,2025-08-29 18:45:00,0,0,1,0,-1.6500569999999999
a,0.532382,2.62415,0.532382,2.62415,"{'att': 274, 'def': 15}","{'att': 155, 'def': 20}",4,12,1,4,0.2049,l,2025-09-14 13:00:00,0,0,1,0,-2.091768
h,1.13998,2.21034,1.13998,1.44904,"{'att': 222, 'def': 22}","{'att': 222, 'def': 25}",4,10,1,2,0.5752,l,2025-09-19 18:45:00,0,0,1,0,-0.3090600000000001
h,2.09017,1.5908,2.09017,0.829502,"{'att': 315, 'def': 23}","{'att': 118, 'def': 24}",6,8,2,2,1.7630999999999997,d,2025-09-28 16:00:00,0,1,0,1,1.2606680000000001
a,0.622459,1.08896,0.622459,1.08896,"{'att': 269, 'def': 15}","{'att': 116, 'def': 16}",3,5,1,0,0.9052,w,2025-10-04 13:00:00,1,0,0,3,-0.46650099999999994
h,0.66998,0.77146,0.66998,0.77146,"{'att': 233, 'def': 21}","{'att': 219, 'def': 21}",3,2,0,0,1.1698,d,2025-10-18 13:00:00,0,1,0,1,-0.10148000000000001
a,0.373551,1.51576,0.373551,1.51576,"{'att': 190, 'def': 32}","{'att': 244, 'def': 27}",0,7,2,3,0.4149,l,2025-10-25 13:00:00,0,0,1,0,-1.142209
h,1.02929,0.92446,0.267994,0.92446,"{'att': 335, 'def': 28}","{'att': 206, 'def': 27}",1,7,0,1,1.4752999999999998,l,2025-10-28 16:30:00,0,0,1,0,-0.656466
a,1.3239,1.38997,1.3239,1.38997,"{'att': 278, 'def': 25}","{'att': 126, 'def': 17}",0,9,1,0,1.3508,w,2025-11-02 14:00:00,1,0,0,3,-0.06606999999999985
h,0.555045,0.691863,0.555045,0.691863,"{'att': 119, 'def': 22}","{'att': 193, 'def': 28}",3,5,0,0,1.1031,d,2025-11-08 14:00:00,0,1,0,1,-0.136818
a,0.544669,1.49492,0.544669,1.49492,"{'att': 476, 'def': 20}","{'att': 207, 'def': 20}",2,10,0,2,0.5979,l,2025-11-23 17:00:00,0,0,1,0,-0.9502510000000001
h,0.948606,2.0632,0.948606,1.3019,"{'att': 191, 'def': 19}","{'att': 155, 'def': 25}",7,3,2,1,0.5316,w,2025-11-30 11:30:00,1,0,0,3,-0.3532940000000001
a,1.37526,2.08254,1.37526,1.32124,"{'att': 179, 'def': 31}","{'att': 157, 'def': 18}",4,4,0,2,0.7921,l,2025-12-07 11:30:00,0,0,1,0,0.05401999999999996
h,2.79987,0.303651,2.79987,0.303651,"{'att': 218, 'def': 24}","{'att': 206, 'def': 7}",7,3,1,0,2.8470999999999997,w,2025-12-12 19:45:00,1,0,0,3,2.496219
h,1.15442,2.33352,1.15442,2.33352,"{'att': 315, 'def': 29}","{'att': 120, 'def': 26}",4,7,0,3,0.5089,l,2025-12-27 14:00:00,0,0,1,0,-1.1791
a,0.176301,3.59395,0.176301,2.83265,"{'att': 316, 'def': 16}","{'att': 145, 'def': 23}",0,20,1,1,0.018500000000000003,d,2026-01-03 17:00:00,0,1,0,1,-2.656349
h,0.604725,1.89163,0.604725,1.89163,"{'att': 191, 'def': 22}","{'att': 200, 'def': 33}",2,5,0,2,0.36860000000000004,l,2026-01-06 17:00:00,0,0,1,0,-1.286905
h,0.842154,1.46392,0.842154,1.46392,"{'att': 261, 'def': 22}","{'att': 145, 'def': 27}",3,3,1,2,0.8271,l,2026-01-11 11:30:00,0,0,1,0,-0.6217660000000002
a,0.468829,1.91676,0.468829,1.91676,"{'att': 273, 'def': 14}","{'att': 117, 'def': 22}",2,12,0,1,0.3629,l,2026-01-14 19:45:00,0,0,1,0,-1.447931
a,0.1816,3.17447,0.1816,3.17447,"{'att': 446, 'def': 19}","{'att': 179, 'def': 19}",1,13,0,1,0.040900000000000006,l,2026-01-18 19:45:00,0,0,1,0,-2.99287
h,0.601024,0.716991,0.601024,0.716991,"{'att': 369, 'def': 34}","{'att': 182, 'def': 14}",4,3,0,0,1.146,d,2026-01-24 19:45:00,0,1,0,1,-0.11596700000000004
a,0.468464,2.48263,0.468464,2.48263,"{'att': 179, 'def': 21}","{'att': 193, 'def': 19}",2,5,0,1,0.21130000000000002,l,2026-02-01 11:30:00,0,0,1,0,-2.014166
h,2.18624,0.895031,2.18624,0.133732,"{'att': 182, 'def': 26}","{'att': 167, 'def': 27}",7,4,2,1,2.3838,w,2026-02-08 14:00:00,1,0,0,3,2.052508
