season_name,total_points,rank
2013/14,2172,379296
2015/16,1813,1721166
2016/17,2008,567331
2017/18,1934,1729637
2018/19,1895,3147676
2019/20,2119,760315
2020/21,2171,1115430
2021/22,1685,5946163
2022/23,2275,1794366
2023/24,2191,2299513
2024/25,1692,8549828
