season_name,total_points,rank
2012/13,789,2543493
2013/14,2065,781939
2014/15,1612,2048605
2015/16,2023,526481
2016/17,1539,3360675
2017/18,1577,4378434
2018/19,1893,3164739
2020/21,1842,4119591
2021/22,1823,4562693
2022/23,1763,7897149
2024/25,1615,9186603
