season_name,total_points,rank
2007/08,1948,261348
2008/09,1644,699226
2009/10,1697,1291082
2010/11,1703,1013846
2011/12,1920,365266
2012/13,1984,264733
2013/14,2170,387463
2014/15,1976,282525
2015/16,1983,741196
2016/17,2066,340308
2017/18,2027,967906
2018/19,2182,342386
2019/20,2132,671013
2020/21,2394,97550
2021/22,2458,176898
2022/23,2466,294079
2023/24,2364,552727
2024/25,2189,3015401
