event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,74,74,544391,588380,544391,10,0,1000,0,0,5
2,69,143,943795,964634,132275,10,0,1001,0,0,18
3,54,197,3339053,3378080,154101,30,15,1006,1,0,25
4,91,288,189189,193175,26253,5,6,1006,1,0,11
5,44,332,5372112,5426060,54197,50,5,1012,1,0,15
6,59,391,3003762,3049165,99444,30,5,1013,0,0,0
7,74,465,2551307,2559533,95063,25,34,1011,3,0,3
8,101,566,19839,20425,8233,1,38,1016,1,0,14
9,34,596,10594094,10611836,47879,90,7,1019,2,4,6
10,67,663,5859500,5899373,89076,50,6,1021,1,0,6
11,48,711,1906162,1964522,58016,20,6,1024,0,0,5
12,32,743,8865859,8891463,121692,75,2,1024,2,0,18
13,75,818,34885,39039,19537,1,2,1025,0,0,5
14,74,892,2047093,2100888,16611,20,2,1025,0,0,5
15,62,950,2062044,2068512,15289,20,0,1026,3,4,12
16,85,1035,668184,671554,9858,10,9,1030,2,0,0
17,89,1124,1343435,1361128,6665,15,8,1033,1,0,21
18,39,1163,8722039,8751915,11673,70,12,1036,2,0,16
19,59,1222,562550,582023,3749,5,0,1029,0,0,18
20,73,1295,144407,150897,1020,5,0,1030,0,0,9
21,66,1361,979997,1016901,559,10,0,1032,0,0,8
22,53,1414,1548660,1556411,288,15,5,1034,2,0,8
23,35,1449,10017678,10107240,445,80,5,1041,0,0,13
24,69,1518,1751468,1761374,384,15,4,1041,3,0,12
25,81,1599,434357,453318,212,5,4,1046,0,0,8
26,67,1666,3695224,3715763,274,30,0,1048,2,0,12
27,36,1702,10614860,10705345,591,85,0,1051,0,0,21
28,88,1790,243208,244136,287,5,38,1044,4,0,4
29,55,1845,6312677,6332414,522,50,31,1045,1,0,2
30,56,1901,1774741,1802150,574,15,6,1049,1,0,15
31,64,1961,911117,925406,584,10,79,1046,2,4,2
32,55,2016,3494686,3609157,774,30,8,1038,0,0,12
33,113,2129,423509,433406,910,5,8,1038,0,0,0
34,57,2186,1327992,1372997,1060,15,8,1038,0,0,17
35,55,2241,4551058,4664195,1100,40,8,1041,0,0,11
36,91,2328,1149403,1152072,866,10,5,1042,4,4,10
37,28,2356,4659005,4747554,773,40,5,1047,0,0,7
