element_in,element_in_cost,element_out,element_out_cost,entry,event,time
666,89,136,71,1053398,36,2026-05-09T05:46:48.353881Z
266,72,783,55,1053398,35,2026-05-01T05:31:32.593063Z
32,51,101,46,1053398,34,2026-04-24T16:01:34.554419Z
119,85,83,59,1053398,34,2026-04-24T06:08:40.869986Z
568,51,317,45,1053398,34,2026-04-24T06:08:09.911464Z
266,72,119,85,1053398,34,2026-04-24T06:08:09.911208Z
64,86,136,72,1053398,34,2026-04-22T19:17:15.953345Z
329,60,90,50,1053398,34,2026-04-19T01:17:11.698588Z
119,85,82,79,1053398,34,2026-04-19T01:17:11.698374Z
681,73,430,145,1053398,34,2026-04-19T01:17:11.698135Z
515,74,783,55,1053398,34,2026-04-19T01:17:11.697929Z
606,44,151,46,1053398,34,2026-04-19T01:17:11.697626Z
317,45,260,48,1053398,34,2026-04-19T01:17:11.697320Z
1,60,139,45,1053398,34,2026-04-19T01:17:11.697056Z
90,50,242,51,1053398,33,2026-04-17T08:28:45.538390Z
242,51,417,63,1053398,33,2026-04-17T05:52:59.876721Z
430,145,691,56,1053398,33,2026-04-17T05:52:59.876460Z
691,56,430,144,1053398,33,2026-04-17T05:49:23.247007Z
417,63,84,54,1053398,33,2026-04-17T05:49:23.246747Z
84,54,242,50,1053398,33,2026-04-16T09:48:41.012103Z
783,55,235,105,1053398,33,2026-04-16T09:48:41.011895Z
430,144,661,90,1053398,33,2026-04-16T09:48:41.011733Z
151,46,226,54,1053398,33,2026-04-16T09:48:41.011557Z
139,45,253,50,1053398,33,2026-04-16T09:48:41.011271Z
624,76,337,62,1053398,32,2026-04-09T20:06:27.420387Z
337,62,666,88,1053398,31,2026-03-17T06:26:05.975102Z
291,57,8,63,1053398,31,2026-03-17T06:22:40.572082Z
83,59,119,85,1053398,29,2026-03-02T21:37:10.512022Z
242,50,47,73,1053398,29,2026-03-02T21:37:10.511514Z
666,88,249,74,1053398,29,2026-03-02T21:37:10.511047Z
8,63,38,44,1053398,29,2026-03-02T21:37:10.505800Z
235,106,329,57,1053398,27,2026-02-21T06:41:37.711042Z
661,89,430,144,1053398,27,2026-02-21T06:41:37.703194Z
119,83,488,70,1053398,24,2026-01-27T06:58:21.521387Z
249,72,691,59,1053398,24,2026-01-26T22:34:20.402532Z
449,94,16,100,1053398,24,2026-01-26T22:32:28.755568Z
82,76,414,84,1053398,22,2026-01-13T21:21:33.261661Z
226,55,411,52,1053398,22,2026-01-08T18:52:10.660521Z
691,59,714,72,1053398,22,2026-01-08T18:52:10.653500Z
683,40,575,45,1053398,20,2025-12-31T12:01:56.447339Z
5,64,7,57,1053398,20,2025-12-31T12:01:56.440707Z
7,57,477,49,1053398,18,2025-12-26T14:47:58.453228Z
329,55,419,65,1053398,17,2025-12-14T13:01:02.630397Z
411,52,72,50,1053398,16,2025-12-12T11:07:52.776305Z
136,70,100,46,1053398,16,2025-12-12T10:21:02.470642Z
101,45,469,50,1053398,15,2025-12-05T23:23:49.140821Z
488,68,82,75,1053398,15,2025-12-05T23:23:49.132604Z
414,81,119,84,1053398,15,2025-12-02T21:17:39.553867Z
101,45,469,51,1053398,13,2025-11-28T16:56:26.084595Z
136,65,100,46,1053398,13,2025-11-28T16:54:45.659772Z
120,70,119,84,1053398,13,2025-11-28T16:54:45.659509Z
417,64,82,76,1053398,13,2025-11-28T16:54:45.659221Z
515,73,16,100,1053398,13,2025-11-28T16:54:45.658966Z
411,51,72,50,1053398,13,2025-11-28T16:54:45.658635Z
505,52,477,49,1053398,13,2025-11-28T16:54:45.658292Z
256,59,260,48,1053398,13,2025-11-28T16:54:45.657989Z
72,50,5,63,1053398,12,2025-11-21T20:58:09.148747Z
100,46,249,75,1053398,10,2025-10-30T12:58:18.082150Z
253,50,139,44,1053398,10,2025-10-30T12:58:18.081665Z
119,82,241,58,1053398,10,2025-10-30T12:58:18.081161Z
16,100,414,80,1053398,9,2025-10-24T11:57:47.153270Z
241,57,242,50,1053398,8,2025-10-05T15:50:07.560288Z
714,71,661,86,1053398,7,2025-10-03T16:35:25.592397Z
414,80,382,82,1053398,6,2025-09-25T20:00:08.834319Z
430,141,666,90,1053398,5,2025-09-17T19:51:54.404129Z
575,47,371,60,1053398,5,2025-09-17T19:51:54.395724Z
260,46,225,55,1053398,4,2025-09-09T08:34:32.990806Z
82,74,235,104,1053398,4,2025-09-09T08:34:32.984662Z
