season_name,total_points,rank
2014/15,1881,680318
2015/16,1985,729205
2016/17,2079,298640
2017/18,2029,951206
2018/19,2284,77141
2019/20,2289,62041
2020/21,2254,579551
2021/22,2062,2239651
2022/23,2301,1516458
2023/24,2275,1285881
2024/25,2348,991183
