event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,42,42,7826128,7844614,7826116,85,10,1000,0,0,20
2,80,122,196008,196953,1423927,5,10,1001,0,0,5
3,61,183,1399112,1406063,624466,15,10,1004,0,0,10
4,81,264,1079428,1081902,288618,10,49,1008,2,0,0
5,55,319,1519229,1521894,179164,15,11,1012,2,0,6
6,69,388,1326724,1330716,129534,15,13,1013,1,0,15
7,91,479,179781,181289,31830,5,28,1016,1,0,3
8,69,548,2412978,2421144,37077,20,21,1023,1,0,4
9,57,605,2626707,2633139,24740,25,1,1025,1,0,12
10,57,662,8957276,8965515,92168,75,0,1028,0,0,5
11,53,715,894235,901252,43527,10,0,1031,0,0,4
12,46,761,3314087,3324050,40435,30,13,1028,1,0,5
13,45,806,2228322,2239141,40321,20,13,1028,0,0,11
14,70,876,3097648,3110563,43156,25,13,1026,0,0,11
15,55,931,4000425,4002605,45846,35,28,1024,3,0,12
16,75,1006,2055554,2057899,51470,20,2,1033,2,0,6
17,97,1103,513845,516593,23234,5,12,1038,1,0,13
18,43,1146,6833615,6842399,29772,55,4,1042,1,0,15
19,39,1185,6721120,6743331,32666,55,4,1042,0,0,8
20,58,1243,1550557,1554128,24084,15,2,1043,2,0,11
21,74,1317,209427,211178,9233,5,2,1044,0,0,24
22,36,1353,8727924,8730766,12958,70,20,1046,3,0,4
23,46,1399,5065120,5085744,10296,40,20,1049,0,0,8
24,63,1462,3482520,3485765,11635,30,0,1050,3,0,21
25,82,1544,368921,373119,6368,5,0,1053,0,0,7
26,73,1617,1884165,1893824,5182,15,0,1056,0,0,8
27,67,1684,479353,479890,1774,5,6,1051,2,0,0
28,79,1763,852201,857211,1400,10,6,1055,0,0,9
29,70,1833,2516765,2517142,1048,20,22,1050,4,0,21
30,50,1883,3338800,3358151,1566,30,22,1057,0,0,6
31,58,1941,1941385,1947826,1767,20,54,1056,2,0,0
32,86,2027,29924,30082,419,1,40,1058,1,0,10
33,80,2107,2848111,2854272,2753,25,48,1050,0,0,13
34,79,2186,32550,33513,1045,1,48,1053,0,0,11
35,61,2247,2701774,2708813,807,25,31,1056,1,0,6
36,108,2355,60303,60757,177,1,13,1052,1,0,16
37,31,2386,3733388,3748236,146,30,13,1055,0,0,5
