name,time,event
bboost,2025-09-20T09:36:22.091371Z,5
3xc,2025-11-29T06:21:39.249934Z,13
wildcard,2025-12-22T21:54:49.424345Z,18
freehit,2025-12-26T22:20:02.029677Z,19
3xc,2026-02-10T17:33:02.630070Z,26
freehit,2026-04-17T15:05:49.960261Z,33
wildcard,2026-04-24T21:17:54.411165Z,35
bboost,2026-05-09T07:04:44.805011Z,36
