element_in,element_in_cost,element_out,element_out_cost,entry,event,time
299,62,267,63,2063557,37,2026-05-14T18:03:13.460051Z
418,64,515,75,2063557,36,2026-05-05T09:22:09.150478Z
488,68,324,62,2063557,35,2026-05-01T16:26:09.784399Z
624,77,249,74,2063557,34,2026-04-24T15:13:00.025780Z
72,52,110,45,2063557,33,2026-04-17T19:12:25.140360Z
691,56,136,72,2063557,33,2026-04-17T19:12:25.132744Z
515,74,387,68,2063557,32,2026-04-02T07:59:58.173458Z
624,75,136,72,2063557,31,2026-03-20T17:41:15.741307Z
235,106,120,69,2063557,31,2026-03-20T17:39:07.010311Z
287,56,341,39,2063557,31,2026-03-20T17:39:07.010047Z
329,60,324,63,2063557,31,2026-03-20T17:39:07.009762Z
291,57,373,61,2063557,31,2026-03-20T12:00:28.758830Z
440,46,291,56,2063557,31,2026-03-20T11:54:59.716717Z
337,62,249,75,2063557,31,2026-03-20T11:53:56.784590Z
317,46,347,38,2063557,31,2026-03-20T11:53:56.784377Z
733,50,1,60,2063557,31,2026-03-20T11:53:56.784118Z
36,47,5,68,2063557,31,2026-03-20T11:52:58.320340Z
120,69,267,63,2063557,31,2026-03-20T11:52:58.320011Z
485,73,21,73,2063557,31,2026-03-20T11:52:58.319753Z
64,85,430,142,2063557,31,2026-03-20T11:52:58.319419Z
1,60,670,48,2063557,30,2026-03-13T18:11:13.150981Z
324,63,47,72,2063557,29,2026-03-03T17:39:02.311576Z
136,71,624,76,2063557,28,2026-02-26T21:37:09.493000Z
387,67,160,56,2063557,27,2026-02-20T11:48:26.490399Z
373,59,8,64,2063557,27,2026-02-20T11:48:26.485064Z
267,63,488,70,2063557,25,2026-02-03T19:25:28.168736Z
249,72,714,71,2063557,24,2026-01-30T07:25:17.505584Z
160,58,660,49,2063557,23,2026-01-24T07:51:56.751622Z
449,93,235,104,2063557,23,2026-01-24T07:51:56.744244Z
21,73,387,66,2063557,22,2026-01-16T19:27:43.287892Z
670,49,1,59,2063557,22,2026-01-16T19:27:43.281408Z
660,49,450,81,2063557,20,2026-01-03T08:46:44.329169Z
291,56,531,46,2063557,20,2026-01-03T08:46:44.328844Z
235,104,16,102,2063557,20,2026-01-03T08:46:44.328582Z
387,66,329,57,2063557,20,2026-01-03T08:46:44.328268Z
714,74,252,42,2063557,20,2026-01-03T08:46:44.327981Z
624,77,136,69,2063557,20,2026-01-03T08:46:44.327733Z
488,70,414,86,2063557,20,2026-01-03T08:46:44.327463Z
5,65,225,56,2063557,20,2026-01-03T08:46:44.327102Z
373,59,6,59,2063557,19,2025-12-30T17:54:29.329762Z
651,43,517,53,2063557,19,2025-12-30T17:41:56.329185Z
6,59,725,55,2063557,19,2025-12-30T17:41:56.328941Z
481,38,110,45,2063557,19,2025-12-30T17:41:56.328687Z
160,60,497,45,2063557,19,2025-12-30T17:41:56.328351Z
725,55,8,64,2063557,19,2025-12-30T17:38:20.693817Z
441,42,531,46,2063557,19,2025-12-30T17:38:20.693483Z
517,53,450,80,2063557,19,2025-12-30T17:38:20.693220Z
485,74,47,71,2063557,19,2025-12-30T17:38:20.692958Z
235,104,414,86,2063557,19,2025-12-30T17:38:20.692638Z
497,45,329,57,2063557,19,2025-12-30T17:38:20.692380Z
249,72,136,70,2063557,19,2025-12-30T17:38:20.692119Z
661,91,252,42,2063557,19,2025-12-30T17:38:20.691785Z
450,80,449,92,2063557,18,2025-12-22T08:33:29.065785Z
329,56,299,64,2063557,17,2025-12-16T19:43:20.111736Z
252,42,100,46,2063557,16,2025-12-11T16:50:50.614473Z
449,91,324,64,2063557,16,2025-12-11T16:50:50.613649Z
136,70,714,74,2063557,16,2025-12-11T16:50:50.612825Z
110,45,192,40,2063557,16,2025-12-11T16:50:50.611948Z
531,46,373,60,2063557,16,2025-12-11T16:50:50.611278Z
299,64,82,76,2063557,16,2025-12-11T16:50:50.610757Z
8,65,7,58,2063557,16,2025-12-11T16:50:50.601813Z
414,83,449,89,2063557,15,2025-12-05T13:33:22.733288Z
347,40,684,49,2063557,14,2025-12-02T17:56:47.878435Z
449,89,414,81,2063557,14,2025-12-02T17:56:47.878055Z
324,64,487,64,2063557,14,2025-12-02T16:54:53.781859Z
714,74,654,63,2063557,14,2025-12-02T16:54:18.839528Z
654,63,714,74,2063557,14,2025-12-02T16:52:39.585829Z
100,46,671,58,2063557,14,2025-12-02T16:51:41.463045Z
82,78,160,62,2063557,14,2025-12-02T16:51:41.462686Z
1,59,733,50,2063557,14,2025-12-02T16:23:47.192012Z
487,64,21,70,2063557,14,2025-12-02T16:23:47.191765Z
7,58,8,62,2063557,14,2025-12-02T16:23:47.191404Z
733,50,253,50,2063557,14,2025-12-01T21:22:48.016520Z
671,58,136,67,2063557,14,2025-12-01T21:21:19.458799Z
160,62,449,89,2063557,14,2025-12-01T21:21:19.458548Z
16,101,299,66,2063557,14,2025-12-01T21:21:19.458278Z
373,60,7,58,2063557,14,2025-12-01T21:21:19.457901Z
299,66,236,72,2063557,14,2025-12-01T21:08:41.043179Z
47,69,487,64,2063557,14,2025-12-01T21:08:41.042928Z
684,49,411,51,2063557,14,2025-12-01T21:08:41.042612Z
225,56,260,49,2063557,14,2025-12-01T14:36:12.251157Z
7,58,541,40,2063557,14,2025-12-01T14:36:12.250908Z
21,70,16,99,2063557,14,2025-12-01T14:36:12.250665Z
714,74,283,78,2063557,14,2025-12-01T14:36:12.250406Z
192,40,575,46,2063557,14,2025-12-01T14:36:12.250132Z
411,51,224,60,2063557,14,2025-12-01T14:36:12.249879Z
136,67,178,64,2063557,14,2025-12-01T14:36:12.249624Z
449,89,47,68,2063557,14,2025-12-01T14:36:12.249310Z
487,64,160,60,2063557,14,2025-12-01T14:36:12.249061Z
236,72,119,83,2063557,14,2025-12-01T14:36:12.248790Z
414,81,384,75,2063557,14,2025-12-01T14:36:12.248462Z
47,68,21,67,2063557,13,2025-11-25T15:15:23.302675Z
253,50,502,48,2063557,12,2025-11-17T14:02:16.808515Z
384,75,82,77,2063557,12,2025-11-17T14:01:15.076939Z
8,61,5,63,2063557,12,2025-11-17T14:01:15.070469Z
283,76,249,75,2063557,10,2025-10-25T16:01:10.009362Z
119,80,419,67,2063557,9,2025-10-19T18:47:24.232898Z
178,63,525,73,2063557,8,2025-10-15T12:41:48.861809Z
16,98,449,90,2063557,7,2025-09-28T07:12:41.355273Z
260,48,373,60,2063557,7,2025-09-28T07:12:41.345167Z
160,59,612,59,2063557,5,2025-09-14T18:00:31.715011Z
82,74,324,65,2063557,4,2025-09-07T07:26:01.574810Z
419,65,235,105,2063557,3,2025-08-28T10:02:37.099029Z
249,76,252,45,2063557,3,2025-08-28T10:02:37.090498Z
