season_name,total_points,rank
2016/17,1876,1320785
2017/18,1894,2065770
2018/19,2033,1501054
2019/20,1974,2197202
2020/21,1997,2650369
2021/22,2261,844933
2022/23,2234,2280683
2023/24,2238,1702470
2024/25,2154,3525765
