name,time,event
bboost,2025-10-15T21:56:05.880511Z,8
freehit,2025-11-26T21:53:28.755617Z,13
3xc,2025-12-16T00:09:49.395464Z,17
wildcard,2025-12-23T14:48:47.607226Z,18
freehit,2026-01-06T02:00:24.047513Z,21
wildcard,2026-04-10T14:42:21.992953Z,32
bboost,2026-04-12T13:15:29.967894Z,33
3xc,2026-05-08T14:42:24.323113Z,36
