name,time,event
wildcard,2025-09-26T10:20:54.719594Z,6
bboost,2025-11-01T13:25:44.983111Z,10
freehit,2025-11-22T09:21:04.304971Z,12
3xc,2025-11-29T12:14:50.584765Z,13
3xc,2026-02-10T16:00:55.161862Z,26
wildcard,2026-04-10T13:43:10.974028Z,32
bboost,2026-04-17T19:04:14.354673Z,33
freehit,2026-04-24T08:37:29.785914Z,34
