h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,2.67586,0.901645,1.93258,0.901645,"{'att': 304, 'def': 15}","{'att': 211, 'def': 21}",12,4,3,2,2.5635999999999997,w,2025-08-17 17:30:00,1,0,0,3,1.030935
h,1.68759,0.493587,0.944308,0.493587,"{'att': 322, 'def': 25}","{'att': 185, 'def': 18}",7,0,1,0,2.4265,w,2025-08-25 17:30:00,1,0,0,3,0.45072100000000004
a,1.11141,0.716186,1.11141,0.716186,"{'att': 265, 'def': 31}","{'att': 263, 'def': 26}",6,4,2,1,1.6892,w,2025-08-31 17:00:00,1,0,0,3,0.395224
h,0.866662,0.090756,0.866662,0.090756,"{'att': 193, 'def': 38}","{'att': 253, 'def': 26}",5,0,0,1,2.1837,l,2025-09-13 16:30:00,0,0,1,0,0.775906
a,0.499198,2.01007,0.499198,2.01007,"{'att': 222, 'def': 19}","{'att': 260, 'def': 20}",3,5,0,2,0.3373,l,2025-09-20 19:00:00,0,0,1,0,-1.5108719999999998
h,2.02629,0.856618,2.02629,0.856618,"{'att': 178, 'def': 37}","{'att': 315, 'def': 12}",8,3,1,1,2.2293,d,2025-09-23 17:00:00,0,1,0,1,1.1696719999999998
a,1.56287,1.86396,1.56287,1.86396,"{'att': 204, 'def': 22}","{'att': 267, 'def': 16}",5,7,0,1,1.1277,l,2025-09-27 19:00:00,0,0,1,0,-0.3010900000000001
h,1.73351,0.213773,0.990232,0.213773,"{'att': 274, 'def': 28}","{'att': 208, 'def': 13}",3,2,2,1,2.6402,w,2025-10-04 16:30:00,1,0,0,3,0.776459
a,0.240214,0.823916,0.240214,0.823916,"{'att': 354, 'def': 28}","{'att': 138, 'def': 19}",6,7,0,0,0.7152999999999999,d,2025-10-19 12:00:00,0,1,0,1,-0.5837019999999999
h,0.358524,1.00378,0.358524,1.00378,"{'att': 118, 'def': 20}","{'att': 266, 'def': 30}",3,3,0,1,0.5555,l,2025-10-25 16:30:00,0,0,1,0,-0.6452559999999998
a,1.13112,1.8412,1.13112,1.8412,"{'att': 203, 'def': 18}","{'att': 188, 'def': 23}",7,4,2,3,0.6817,l,2025-11-01 17:30:00,0,0,1,0,-0.71008
h,2.65219,0.182696,2.65219,0.182696,"{'att': 316, 'def': 31}","{'att': 244, 'def': 18}",10,4,1,0,2.8402,w,2025-11-09 13:00:00,1,0,0,3,2.469494
a,1.04615,2.32922,1.04615,2.32922,"{'att': 450, 'def': 24}","{'att': 175, 'def': 18}",5,15,0,4,0.5819,l,2025-11-22 15:15:00,0,0,1,0,-1.28307
a,2.80864,1.20253,2.80864,1.20253,"{'att': 251, 'def': 35}","{'att': 150, 'def': 20}",9,1,2,0,2.5090999999999997,w,2025-11-29 17:30:00,1,0,0,3,1.60611
h,0.917315,2.36743,0.917315,2.36743,"{'att': 419, 'def': 24}","{'att': 191, 'def': 16}",7,6,0,3,0.42590000000000006,l,2025-12-03 18:00:00,0,0,1,0,-1.4501150000000003
h,1.18636,0.771885,1.18636,0.771885,"{'att': 308, 'def': 26}","{'att': 207, 'def': 16}",6,3,1,0,1.6788,w,2025-12-06 20:00:00,1,0,0,3,0.41447500000000004
a,1.66561,1.97074,0.92233,1.97074,"{'att': 326, 'def': 32}","{'att': 283, 'def': 24}",3,4,0,2,1.1081999999999999,l,2025-12-14 15:15:00,0,0,1,0,-1.04841
h,1.72282,0.908988,1.72282,0.908988,"{'att': 157, 'def': 22}","{'att': 262, 'def': 17}",9,1,1,2,1.9877999999999998,l,2025-12-22 20:00:00,0,0,1,0,0.813832
a,1.554,0.868051,1.554,0.868051,"{'att': 275, 'def': 40}","{'att': 216, 'def': 16}",12,3,1,1,1.92,d,2026-01-03 15:15:00,0,1,0,1,0.685949
a,2.28242,3.11432,2.28242,1.38703,"{'att': 310, 'def': 22}","{'att': 205, 'def': 21}",9,6,2,3,0.8277,l,2026-01-17 15:15:00,0,0,1,0,0.8953900000000001
a,1.91259,1.43055,1.91259,0.687269,"{'att': 245, 'def': 25}","{'att': 152, 'def': 29}",11,4,1,2,1.7433999999999998,l,2026-01-24 17:30:00,0,0,1,0,1.225321
h,0.893754,1.58578,0.893754,1.58578,"{'att': 201, 'def': 30}","{'att': 195, 'def': 17}",6,2,1,1,0.7565,d,2026-02-01 20:00:00,0,1,0,1,-0.6920259999999999
h,2.77377,0.615311,2.77377,0.615311,"{'att': 265, 'def': 31}","{'att': 287, 'def': 18}",10,3,4,2,2.7197,w,2026-02-08 15:15:00,1,0,0,3,2.1584589999999997
a,1.20566,0.861013,0.462511,0.861013,"{'att': 272, 'def': 35}","{'att': 175, 'def': 21}",2,1,2,1,1.6692,w,2026-02-15 13:00:00,1,0,0,3,-0.398502
h,3.38352,0.783583,2.64024,0.0403051,"{'att': 264, 'def': 37}","{'att': 185, 'def': 18}",5,2,2,1,2.8552,w,2026-02-20 20:00:00,1,0,0,3,2.5999349
a,0.428457,1.35951,0.428457,1.35951,"{'att': 151, 'def': 24}","{'att': 135, 'def': 17}",4,4,1,1,0.5317000000000001,d,2026-02-28 13:00:00,0,1,0,1,-0.931053
h,1.04698,0.560009,1.04698,0.560009,"{'att': 471, 'def': 28}","{'att': 143, 'def': 16}",5,2,0,1,1.8722,l,2026-03-07 20:00:00,0,0,1,0,0.48697100000000004
a,1.97271,2.19442,1.97271,2.19442,"{'att': 303, 'def': 33}","{'att': 286, 'def': 15}",12,6,0,3,1.1720000000000002,l,2026-03-14 13:00:00,0,0,1,0,-0.22171000000000007
h,1.92715,0.591202,1.92715,0.591202,"{'att': 404, 'def': 26}","{'att': 160, 'def': 15}",7,5,2,1,2.4432,w,2026-03-22 17:30:00,1,0,0,3,1.335948
a,0.524379,1.96345,0.524379,1.96345,"{'att': 93, 'def': 20}","{'att': 292, 'def': 22}",7,2,0,2,0.3016,l,2026-04-05 12:00:00,0,0,1,0,-1.4390709999999998
h,1.31935,1.55144,1.31935,1.55144,"{'att': 209, 'def': 30}","{'att': 303, 'def': 16}",12,6,1,2,1.1813,l,2026-04-12 19:00:00,0,0,1,0,-0.2320899999999999
