event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,72,72,728920,804020,728920,10,0,1000,0,0,5
2,61,133,2404477,2460217,495800,25,10,1000,1,0,12
3,54,183,3415922,3462454,674042,35,45,1007,2,4,3
4,74,253,2575654,2601261,718054,25,35,1008,2,4,8
5,50,303,2714461,2816614,600548,25,35,1012,0,0,14
6,64,363,2152550,2160738,647900,20,7,1017,3,4,5
7,95,454,81035,83370,206111,1,9,1019,2,4,6
8,92,546,104194,107246,44213,1,9,1026,1,0,10
9,54,600,3442125,3477145,36459,30,0,1027,1,0,5
10,86,686,626989,653335,19661,10,5,1028,0,0,5
11,47,733,2374243,2423925,12582,20,7,1032,1,0,15
12,55,788,1248967,1272921,6368,15,8,1034,1,0,4
13,39,827,4322114,4373549,10688,35,1,1036,1,0,3
14,56,883,7581183,7610738,30028,65,0,1039,1,0,7
15,79,962,222994,231695,6921,5,0,1039,0,0,11
16,60,1022,6377192,6393662,22358,55,15,1029,4,0,15
17,104,1126,190081,195259,6015,5,44,1031,2,0,4
18,87,1209,8870,9189,542,1,0,1034,2,4,0
19,47,1252,3434788,3458241,462,30,12,1035,2,4,3
20,44,1296,5484911,5520467,1001,45,7,1037,1,0,2
21,64,1360,1450425,1484068,620,15,2,1035,1,0,16
22,47,1403,3264671,3288556,629,30,20,1036,2,4,9
23,32,1435,11209501,11236496,1225,90,15,1039,1,0,14
24,67,1502,2025332,2096471,1148,20,3,1037,0,0,15
25,83,1585,312790,332035,567,5,3,1044,0,0,5
26,74,1659,1674535,1739528,450,15,3,1051,0,0,4
27,43,1702,7236102,7415010,612,60,3,1053,0,0,5
28,82,1784,643997,645837,431,10,7,1050,4,0,12
29,45,1829,8940405,9034290,1326,70,7,1051,0,0,1
30,73,1902,80293,82134,546,1,12,1051,2,0,3
31,64,1966,895102,907803,435,10,76,1048,1,0,0
32,54,2020,3843822,3989173,598,30,76,1051,0,0,17
33,111,2131,485442,499590,819,5,76,1046,0,0,23
34,53,2184,1907947,1968533,1194,15,76,1046,0,0,7
35,100,2280,2156,2173,128,1,29,1044,4,4,0
36,72,2348,5331799,5351263,286,45,1,1046,2,4,14
37,29,2377,4577241,4612859,248,40,18,1048,1,0,7
