id,name,short_name,created,closed,rank,max_entries,league_type,scoring,admin_entry,start_event,entry_can_leave,entry_can_admin,entry_can_invite,has_cup,cup_league,cup_qualified,rank_count,entry_percentile_rank,active_phases,featured_entry_ids,entry_rank,entry_last_rank
1,Arsenal,team-1,2025-07-20T23:14:28.319976Z,False,,,s,c,,1,False,False,False,True,2849439.0,True,1289497,1,"[{'phase': 1, 'rank': 34, 'last_rank': 40, 'rank_sort': 34, 'total': 2377, 'league_id': 1, 'rank_count': 1289497, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 25362, 'last_rank': 20174, 'rank_sort': 25392, 'total': 197, 'league_id': 1, 'rank_count': 1289497, 'entry_percentile_rank': 5}]",[],34,40
127,Jamaica,region-107,2025-07-20T23:14:30.579165Z,False,,,s,c,,1,False,False,False,True,2898828.0,True,15847,1,"[{'phase': 1, 'rank': 1, 'last_rank': 1, 'rank_sort': 1, 'total': 2377, 'league_id': 127, 'rank_count': 15847, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 328, 'last_rank': 163, 'rank_sort': 328, 'total': 197, 'league_id': 127, 'rank_count': 15847, 'entry_percentile_rank': 5}]",[],1,1
276,Gameweek 1,event-1,2025-07-20T23:14:33.264422Z,False,,,s,c,,1,False,False,False,False,,,9447133,1,"[{'phase': 1, 'rank': 248, 'last_rank': 286, 'rank_sort': 248, 'total': 2377, 'league_id': 276, 'rank_count': 9447133, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 233714, 'last_rank': 137134, 'rank_sort': 234004, 'total': 197, 'league_id': 276, 'rank_count': 9424753, 'entry_percentile_rank': 5}]",[],248,286
314,Overall,overall,2025-07-20T23:14:33.933835Z,False,,,s,c,,1,False,False,False,True,2815434.0,True,12983980,1,"[{'phase': 1, 'rank': 248, 'last_rank': 286, 'rank_sort': 248, 'total': 2377, 'league_id': 314, 'rank_count': 12983980, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 254304, 'last_rank': 157564, 'rank_sort': 254594, 'total': 197, 'league_id': 314, 'rank_count': 12983975, 'entry_percentile_rank': 5}]",[],248,286
333,Second Chance,sc,2025-07-20T23:14:34.276586Z,False,,,s,c,,21,False,False,False,False,,,12983978,1,"[{'phase': 1, 'rank': 48218, 'last_rank': 50238, 'rank_sort': 48445, 'total': 1081, 'league_id': 333, 'rank_count': 12983978, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 254304, 'last_rank': 157564, 'rank_sort': 254594, 'total': 197, 'league_id': 333, 'rank_count': 12983975, 'entry_percentile_rank': 5}]",[],48218,50238
24857,@OfficialFPL on X,,2025-07-21T12:30:35.770965Z,False,,,x,c,123.0,1,False,False,False,True,2888123.0,True,54282,1,"[{'phase': 1, 'rank': 3, 'last_rank': 5, 'rank_sort': 3, 'total': 2377, 'league_id': 24857, 'rank_count': 54282, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 2108, 'last_rank': 1168, 'rank_sort': 2112, 'total': 197, 'league_id': 24857, 'rank_count': 54282, 'entry_percentile_rank': 5}]",[],3,5
24868,FPL Pod,,2025-07-21T12:30:37.484102Z,False,,,x,c,123.0,1,False,False,False,True,2879789.0,True,84187,1,"[{'phase': 1, 'rank': 13, 'last_rank': 11, 'rank_sort': 13, 'total': 2377, 'league_id': 24868, 'rank_count': 84187, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 3713, 'last_rank': 2223, 'rank_sort': 3720, 'total': 197, 'league_id': 24868, 'rank_count': 84187, 'entry_percentile_rank': 5}]",[],13,11
50701,youtube.com/letstalkfpl 📽️,,2025-07-21T13:39:07.743582Z,False,,,x,c,44.0,1,False,False,False,True,2879799.0,True,117383,1,"[{'phase': 1, 'rank': 22, 'last_rank': 30, 'rank_sort': 22, 'total': 2377, 'league_id': 50701, 'rank_count': 117383, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 3484, 'last_rank': 1816, 'rank_sort': 3492, 'total': 197, 'league_id': 50701, 'rank_count': 117382, 'entry_percentile_rank': 5}]",[],22,30
114959,FOOTBALL FANATICS,,2025-07-21T19:12:04.239223Z,False,,,x,c,660684.0,1,False,False,False,True,2973189.0,True,47,5,"[{'phase': 1, 'rank': 1, 'last_rank': 1, 'rank_sort': 1, 'total': 2377, 'league_id': 114959, 'rank_count': 47, 'entry_percentile_rank': 5}, {'phase': 11, 'rank': 4, 'last_rank': 2, 'rank_sort': 4, 'total': 197, 'league_id': 114959, 'rank_count': 47, 'entry_percentile_rank': 10}]",[],1,1
128792,876Stream Official FPL,,2025-07-21T20:41:55.040139Z,False,,,x,c,6572877.0,1,False,False,False,True,2924161.0,True,272,1,"[{'phase': 1, 'rank': 1, 'last_rank': 1, 'rank_sort': 1, 'total': 2377, 'league_id': 128792, 'rank_count': 272, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 8, 'last_rank': 4, 'rank_sort': 8, 'total': 197, 'league_id': 128792, 'rank_count': 272, 'entry_percentile_rank': 5}]",[],1,1
