event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,55,55,4223904,4376332,4223898,45,0,1000,0,0,3
2,53,108,4480945,4547658,3840714,45,0,1001,0,0,11
3,44,152,7150085,7185578,4561541,65,1,1004,2,0,8
4,80,232,1121832,1153230,2375417,10,6,1006,0,0,7
5,56,288,1139004,1177302,1393138,10,6,1011,0,0,0
6,78,366,393463,402883,532909,5,18,1012,2,0,8
7,73,439,2730196,2761388,472086,25,2,1014,1,0,4
8,67,506,2812309,2858339,481201,25,2,1021,0,0,12
9,32,538,11099736,11111178,989282,95,3,1021,2,0,4
10,77,615,2452922,2484519,862674,20,1,1027,1,0,6
11,59,670,360011,364295,502785,5,8,1030,2,4,3
12,50,720,2211550,2237041,371441,20,15,1035,1,0,2
13,64,784,225276,234325,141513,5,15,1036,0,0,0
14,82,866,775333,788283,77073,10,2,1038,1,0,7
15,53,919,4589322,4626168,86936,40,6,1039,1,0,5
16,75,994,2120995,2146051,94464,20,3,1038,5,0,4
17,80,1074,3120819,3143476,104655,25,1,1040,1,0,6
18,45,1119,5897405,5928667,114686,50,13,1043,1,0,14
19,42,1161,5568442,5606275,107443,45,10,1041,1,0,10
20,76,1237,91920,94128,33609,1,9,1034,1,0,5
21,56,1293,3528456,3598753,34157,30,9,1035,0,0,6
22,49,1342,2580672,2593804,23665,25,22,1034,2,0,10
23,50,1392,3732682,3758098,15570,30,15,1034,1,0,11
24,55,1447,6531267,6555854,25808,55,2,1033,1,0,0
25,71,1518,2204686,2235375,25167,20,25,1031,1,0,5
26,89,1607,199246,202828,9160,5,21,1030,1,0,1
27,52,1659,3140338,3209793,7305,25,21,1033,0,0,6
28,85,1744,387836,395932,4276,5,14,1035,2,0,2
29,57,1801,5735752,5753705,6098,45,20,1038,1,0,2
30,66,1867,307402,321376,3740,5,20,1040,0,0,13
31,65,1928,791255,797594,3584,10,97,1039,3,4,0
32,58,1986,2553534,2656238,3752,20,3,1026,0,0,12
33,129,2115,101294,106013,1896,1,3,1027,0,0,0
34,75,2190,82762,90648,853,1,3,1027,0,0,4
35,61,2251,2475397,2549978,641,20,3,1030,0,0,7
36,77,2328,4020080,4037955,847,35,23,1034,2,0,11
37,32,2360,3699699,3710850,605,30,16,1036,2,0,13
