season_name,element_code,start_cost,end_cost,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded
2023/24,493125,45,42,14,424,0,0,1,7,0,0,0,1,0,0,0,82,95.4,7.4,6.0,11.0,0,0,0,0,4,0.14,0.01,0.15,8.20
2024/25,493125,45,43,24,1250,0,0,2,29,0,0,0,1,0,0,0,96,256.4,58.1,47.0,36.2,0,0,0,87,14,0.13,0.16,0.29,28.59
