name,time,event
3xc,2025-09-26T14:13:59.653485Z,6
bboost,2025-10-31T14:33:01.488898Z,10
wildcard,2025-12-06T10:02:42.295570Z,15
freehit,2025-12-09T09:04:43.922692Z,16
3xc,2026-02-09T22:17:51.514851Z,26
wildcard,2026-02-24T19:05:38.634932Z,28
bboost,2026-04-18T07:09:25.150359Z,33
freehit,2026-04-23T13:35:45.903493Z,34
