event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,69,69,1090649,1200417,1090649,15,0,1000,0,0,19
2,40,109,8601629,8654857,3734431,80,0,1000,1,0,11
3,52,161,3867310,3951993,3015815,35,0,1005,0,0,4
4,80,241,1121832,1170937,1472787,10,0,1004,0,0,8
5,46,287,4587992,4621238,1479164,40,16,1007,2,0,13
6,95,382,11564,11989,193817,1,16,1009,0,0,2
7,80,462,1123364,1173680,113545,10,16,1012,0,0,6
8,83,545,429902,441050,44599,5,7,1017,1,0,5
9,68,613,690621,694138,12902,10,4,1019,3,0,9
10,103,716,17696,18211,1647,1,0,1025,2,0,0
11,46,762,2707375,2764368,1014,25,19,1029,1,0,10
12,50,812,2211550,2250477,799,20,9,1028,1,0,16
13,40,852,3944737,3997408,1538,35,13,1031,1,0,17
14,72,924,2703350,2749034,1693,25,5,1031,1,0,1
15,56,980,3386752,3474098,1877,30,0,1025,0,0,8
16,97,1077,106915,109209,450,1,0,1033,0,0,20
17,87,1164,1744500,1752202,379,15,15,1039,5,0,9
18,48,1212,4567779,4611673,390,40,4,1045,1,0,7
19,39,1251,7066388,7127297,481,60,3,1045,1,0,9
20,76,1327,91920,95036,103,1,4,1041,1,0,5
21,56,1383,3528456,3651130,110,30,4,1042,0,0,1
22,38,1421,7608353,7654824,178,60,7,1042,2,0,20
23,26,1447,12195286,12234067,517,100,7,1045,0,0,24
24,85,1532,94437,97328,130,1,0,1044,2,0,5
25,74,1606,1327393,1403670,124,15,0,1046,0,0,11
26,56,1662,7609492,7633957,363,60,5,1042,2,0,3
27,37,1699,10219573,10369739,721,80,5,1044,0,0,7
28,89,1788,167495,176685,314,5,32,1038,0,0,2
29,68,1856,2881645,2906811,267,25,6,1043,1,0,2
30,56,1912,1627681,1714507,284,15,6,1049,0,0,17
31,68,1980,430917,438372,205,5,70,1048,1,0,6
32,65,2045,1229502,1241310,152,10,4,1048,2,0,12
33,109,2150,587736,590898,265,5,27,1044,3,4,0
34,58,2208,1185939,1258349,301,10,27,1044,0,0,6
35,62,2270,2402766,2432113,216,20,41,1047,1,0,8
36,86,2356,1910827,1937618,166,15,40,1048,1,0,22
37,16,2372,9470133,9502117,323,75,14,1050,1,0,25
