season_name,total_points,rank
2012/13,1926,448502
2013/14,2080,722607
2014/15,1818,1013806
2015/16,2060,362187
2016/17,1662,2726315
2017/18,2058,740943
2018/19,2005,1818634
2019/20,2002,1874630
2020/21,2128,1453585
2021/22,2267,813070
2022/23,2337,1160571
2023/24,2464,147546
2024/25,2504,116242
