h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,0.124428,1.35682,0.124428,1.35682,"{'att': 283, 'def': 8}","{'att': 190, 'def': 19}",2,14,0,1,0.3242,l,2025-08-17 18:45:00,0,0,1,0,-1.232392
a,0.425423,1.81743,0.425423,1.81743,"{'att': 271, 'def': 16}","{'att': 325, 'def': 33}",2,6,0,1,0.2519,l,2025-08-24 15:15:00,0,0,1,0,-1.392007
h,0.418091,1.10996,0.418091,1.10996,"{'att': 261, 'def': 21}","{'att': 236, 'def': 25}",1,5,1,0,0.6475,w,2025-08-30 17:00:00,1,0,0,3,-0.6918690000000001
a,0.775945,2.34645,0.775945,2.34645,"{'att': 274, 'def': 25}","{'att': 183, 'def': 19}",3,3,0,1,0.3791,l,2025-09-13 15:00:00,0,0,1,0,-1.5705049999999998
h,2.65629,1.44041,1.89619,0.680312,"{'att': 289, 'def': 26}","{'att': 205, 'def': 17}",8,5,2,2,2.2534,d,2025-09-20 15:00:00,0,1,0,1,1.215878
a,1.8303,1.98573,1.8303,1.22563,"{'att': 244, 'def': 17}","{'att': 349, 'def': 35}",4,8,2,2,1.2671999999999999,d,2025-09-27 17:00:00,0,1,0,1,0.60467
a,0.489862,1.44552,0.489862,1.44552,"{'att': 230, 'def': 20}","{'att': 261, 'def': 27}",3,9,0,0,0.5783,d,2025-10-04 17:00:00,0,1,0,1,-0.9556579999999999
h,0.772603,2.7603,0.772603,2.7603,"{'att': 300, 'def': 19}","{'att': 174, 'def': 25}",2,15,0,2,0.2582,l,2025-10-19 18:45:00,0,0,1,0,-1.9876969999999998
a,0.916827,0.951277,0.916827,0.951277,"{'att': 328, 'def': 14}","{'att': 164, 'def': 29}",3,9,2,1,1.2850000000000001,w,2025-10-24 18:45:00,1,0,0,3,-0.03445000000000009
h,2.1261,4.10211,2.1261,4.10211,"{'att': 251, 'def': 24}","{'att': 208, 'def': 28}",5,15,3,5,0.4164,l,2025-10-29 19:05:00,0,0,1,0,-1.9760099999999996
h,1.07598,1.36245,1.07598,1.36245,"{'att': 231, 'def': 17}","{'att': 231, 'def': 13}",4,3,0,2,1.1436,l,2025-11-02 16:15:00,0,0,1,0,-0.28647
a,0.353936,0.984753,0.353936,0.984753,"{'att': 262, 'def': 18}","{'att': 138, 'def': 32}",2,9,1,1,0.7197,d,2025-11-08 18:00:00,0,1,0,1,-0.630817
h,0.915515,0.352154,0.915515,0.352154,"{'att': 241, 'def': 25}","{'att': 299, 'def': 18}",8,2,1,1,1.8925,d,2025-11-23 16:15:00,0,1,0,1,0.563361
a,0.384922,2.1878,0.384922,2.1878,"{'att': 324, 'def': 7}","{'att': 144, 'def': 27}",3,10,0,3,0.22099999999999997,l,2025-11-30 19:45:00,0,0,1,0,-1.8028780000000002
h,1.1817,3.26397,0.266166,3.26397,"{'att': 284, 'def': 13}","{'att': 156, 'def': 30}",2,5,1,2,0.2248,l,2025-12-06 16:00:00,0,0,1,0,-2.997804
a,0.26526,3.04663,0.26526,2.28653,"{'att': 321, 'def': 25}","{'att': 241, 'def': 31}",4,4,1,4,0.0556,l,2025-12-12 19:45:00,0,0,1,0,-2.02127
a,3.16795,1.14141,2.40805,1.14141,"{'att': 286, 'def': 23}","{'att': 249, 'def': 24}",9,5,2,0,2.6413,w,2026-01-04 14:00:00,1,0,0,3,1.2666399999999998
