event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,53,53,4864965,4873136,4864958,55,0,1000,0,0,11
2,63,116,1875042,1876755,2307349,20,0,1001,0,0,0
3,62,178,1297150,1298133,975766,15,40,1002,1,0,18
4,74,252,2575654,2576631,747682,25,30,1002,2,0,9
5,38,290,7792287,7796252,1264603,70,30,1003,0,0,18
6,70,360,1079358,1084008,724885,10,0,1007,0,0,26
7,80,440,1123364,1126227,441224,10,0,1012,0,0,7
8,85,525,332012,332362,172173,5,6,1020,2,0,14
9,42,567,7228809,7231793,270566,60,6,1023,0,0,4
10,91,658,285499,285857,116325,5,13,1030,3,0,7
11,51,709,1342722,1344236,64748,15,11,1035,1,0,8
12,62,771,499101,499644,21125,5,15,1038,1,0,12
13,47,818,1781449,1783619,18841,15,15,1041,0,0,7
14,86,904,426566,426857,7381,5,0,1040,2,0,7
15,84,988,104326,104438,987,1,0,1047,0,0,9
16,81,1069,1133457,1135030,933,10,1,1046,5,0,12
17,82,1151,2543657,2545409,997,25,1,1052,0,0,9
18,51,1198,3488278,3489211,1152,30,5,1053,3,4,18
19,33,1231,9920077,9922644,2106,80,3,1055,1,0,5
20,68,1295,388950,389308,1068,5,4,1053,2,4,5
21,52,1347,4956068,4960002,1516,40,4,1053,0,0,13
22,43,1390,4975839,4977487,1512,40,25,1050,2,0,22
23,57,1447,1711900,1712627,538,15,15,1049,1,0,15
24,70,1517,1472282,1473700,417,15,2,1053,1,0,1
25,65,1582,4278094,4280610,681,35,26,1055,1,0,16
26,72,1654,2256465,2258055,615,20,18,1057,1,0,7
27,46,1700,5681550,5686755,698,45,18,1058,0,0,11
28,81,1781,711916,713239,515,10,14,1060,2,0,1
29,66,1847,3180236,3182520,459,25,14,1062,0,0,7
30,54,1901,2300117,2301780,571,20,10,1065,1,0,17
31,55,1956,2545048,2546840,772,20,14,1065,2,0,0
32,66,2022,1048275,1049152,539,10,29,1065,1,0,14
33,114,2136,396421,397276,611,5,29,1063,0,0,26
34,72,2204,176035,176123,393,5,82,1061,2,4,3
35,62,2266,2200639,2203834,282,20,14,1054,0,0,6
36,91,2357,1024132,1025069,157,10,14,1066,0,0,0
37,24,2381,6393831,6394951,193,50,20,1066,2,0,13
