season_name,total_points,rank
2010/11,2078,20698
2011/12,2172,10463
2012/13,2190,15557
2013/14,2284,104345
2014/15,2205,8492
2015/16,2158,92554
2016/17,2337,4935
2017/18,2285,21436
2018/19,2375,12731
2019/20,2239,162555
2020/21,2550,1294
2021/22,2626,9975
2022/23,2568,35711
2023/24,2524,44067
2024/25,2524,77007
