event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,46,46,6908104,6908105,6908093,75,0,1000,0,0,3
2,43,89,7673712,7673713,7467022,75,0,1000,0,0,8
3,64,153,1004529,1004529,4389105,10,9,998,2,0,6
4,78,231,1475616,1475617,2489563,15,7,996,0,0,8
5,66,297,160173,160173,839787,5,7,1002,0,0,0
6,75,372,610365,610366,376805,10,29,1006,2,0,10
7,65,437,4977295,4977297,523453,45,7,1010,1,0,6
8,67,504,2812309,2812309,528564,25,7,1018,0,0,12
9,40,544,8044269,8044273,779087,70,7,1017,0,0,6
10,87,631,568152,568152,451663,5,1,1019,1,0,16
11,51,682,1387338,1387339,286419,15,3,1021,2,0,6
12,60,742,673480,673480,125506,10,3,1018,2,0,6
13,76,818,27085,27085,18841,1,3,1019,0,0,4
14,57,875,7321235,7321236,46015,60,0,1021,1,0,3
15,60,935,2445608,2445609,36700,20,10,1022,1,0,13
16,87,1022,521238,521238,21486,5,0,1029,3,0,3
17,80,1102,3009682,3009682,24584,25,0,1033,0,0,9
18,43,1145,6898167,6898168,31500,55,1,1033,2,0,13
19,60,1205,554594,554594,10826,5,1,1033,3,0,8
20,58,1263,1408519,1408519,8027,15,1,1034,0,0,2
21,58,1321,2880359,2880359,7389,25,1,1034,0,0,11
22,47,1368,3264671,3264671,5665,30,20,1032,2,0,10
23,53,1421,2765953,2765954,2850,25,15,1033,2,0,13
24,73,1494,861867,861867,1809,10,15,1036,0,0,4
25,69,1563,2884040,2884040,2177,25,20,1036,2,0,3
26,78,1641,1087549,1087549,1369,10,14,1038,1,0,5
27,57,1698,1744173,1744173,769,15,14,1039,0,0,12
28,76,1774,1299974,1299974,745,15,21,1040,1,0,0
29,61,1835,4427975,4427975,907,35,21,1042,0,0,2
30,54,1889,2347245,2347245,1118,20,7,1043,2,0,13
31,67,1956,526187,526187,754,5,74,1046,1,0,0
32,58,2014,2553534,2553543,821,20,12,1035,0,0,12
33,134,2148,42342,42346,294,1,36,1031,1,0,0
34,59,2207,1051813,1051817,310,10,36,1031,0,0,15
35,48,2255,7769722,7769723,502,60,13,1030,1,0,16
36,82,2337,2760811,2760811,503,25,17,1033,1,0,11
37,23,2360,6759588,6759588,581,55,2,1035,1,0,11
