h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,0.871699,1.49411,0.128422,0.609776,"{'att': 138, 'def': 20}","{'att': 361, 'def': 39}",2,4,1,1,0.6763,d,2023-08-12 17:30:00,0,1,0,1,-0.48135399999999995
a,0.741978,1.50324,0.741978,0.759966,"{'att': 215, 'def': 25}","{'att': 399, 'def': 33}",4,2,0,1,0.661,l,2023-08-18 19:30:00,0,0,1,0,-0.017988000000000004
h,1.56933,1.11751,1.56933,1.11751,"{'att': 255, 'def': 27}","{'att': 260, 'def': 33}",5,2,0,0,1.748,d,2023-08-25 17:30:00,0,1,0,1,0.4518199999999999
a,1.18696,1.42397,1.18696,1.42397,"{'att': 257, 'def': 24}","{'att': 256, 'def': 24}",5,14,0,1,1.153,l,2023-09-03 12:00:00,0,0,1,0,-0.23700999999999994
a,1.03513,2.43059,1.03513,2.43059,"{'att': 152, 'def': 23}","{'att': 236, 'def': 30}",6,5,0,1,0.49770000000000003,l,2023-09-17 16:30:00,0,0,1,0,-1.39546
h,0.701293,0.0378648,0.701293,0.0378648,"{'att': 147, 'def': 16}","{'att': 281, 'def': 32}",5,3,1,0,2.0526,w,2023-09-24 16:30:00,1,0,0,3,0.6634282
a,0.618032,2.71542,0.618032,2.71542,"{'att': 308, 'def': 20}","{'att': 420, 'def': 16}",8,15,0,2,0.2334,l,2023-09-27 17:00:00,0,0,1,0,-2.097388
h,1.46382,1.54337,0.720668,1.54337,"{'att': 130, 'def': 27}","{'att': 458, 'def': 24}",7,3,2,1,1.2543000000000002,w,2023-10-02 19:00:00,1,0,0,3,-0.8227019999999999
a,1.1602,1.16305,0.416927,1.16305,"{'att': 266, 'def': 28}","{'att': 268, 'def': 25}",5,4,2,1,1.3543,w,2023-10-08 12:00:00,1,0,0,3,-0.7461229999999999
h,1.18559,1.25598,0.442308,0.512697,"{'att': 220, 'def': 26}","{'att': 332, 'def': 24}",11,1,0,1,1.2593,l,2023-10-22 12:00:00,0,0,1,0,-0.07038899999999998
a,1.06446,0.275712,1.06446,0.275712,"{'att': 207, 'def': 27}","{'att': 328, 'def': 24}",4,3,2,1,2.1139,w,2023-10-28 12:00:00,1,0,0,3,0.788748
h,0.452709,1.52768,0.452709,1.52768,"{'att': 304, 'def': 28}","{'att': 333, 'def': 26}",4,6,2,1,0.5252,w,2023-11-03 19:00:00,1,0,0,3,-1.074971
a,0.291858,1.44069,0.291858,1.44069,"{'att': 197, 'def': 13}","{'att': 349, 'def': 31}",1,4,1,1,0.3902,d,2023-11-11 17:30:00,0,1,0,1,-1.148832
a,0.751589,1.92649,0.751589,1.92649,"{'att': 234, 'def': 33}","{'att': 403, 'def': 21}",7,1,0,1,0.446,l,2023-11-26 20:00:00,0,0,1,0,-1.1749010000000002
h,1.8817,0.76355,1.8817,0.76355,"{'att': 122, 'def': 20}","{'att': 474, 'def': 23}",6,1,2,0,2.3143,w,2023-12-01 19:00:00,1,0,0,3,1.11815
a,0.473883,2.20546,0.473883,2.20546,"{'att': 171, 'def': 33}","{'att': 273, 'def': 12}",1,7,1,0,0.2424,w,2023-12-09 13:00:00,1,0,0,3,-1.731577
h,0.826817,1.42619,0.826817,1.42619,"{'att': 149, 'def': 20}","{'att': 318, 'def': 23}",4,2,1,1,0.853,d,2023-12-17 17:30:00,0,1,0,1,-0.599373
a,0.2514,3.53577,0.2514,2.7925,"{'att': 268, 'def': 23}","{'att': 275, 'def': 32}",5,16,0,1,0.0258,l,2023-12-20 20:30:00,0,0,1,0,-2.5411
h,0.967341,2.3608,0.967341,1.61753,"{'att': 292, 'def': 22}","{'att': 217, 'def': 26}",6,11,1,2,0.41600000000000004,l,2024-01-04 20:30:00,0,0,1,0,-0.6501889999999999
h,0.963955,1.71198,0.963955,1.71198,"{'att': 227, 'def': 29}","{'att': 349, 'def': 24}",8,5,3,0,0.8354,w,2024-01-13 13:00:00,1,0,0,3,-0.748025
a,0.786109,2.16832,0.786109,2.16832,"{'att': 175, 'def': 16}","{'att': 312, 'def': 37}",6,11,2,0,0.45030000000000003,w,2024-01-20 13:00:00,1,0,0,3,-1.382211
h,0.929969,2.05683,0.929969,2.05683,"{'att': 260, 'def': 16}","{'att': 423, 'def': 35}",5,9,1,2,0.5846,l,2024-01-27 15:15:00,0,0,1,0,-1.1268610000000001
a,1.27614,0.155607,1.27614,0.155607,"{'att': 105, 'def': 28}","{'att': 364, 'def': 12}",6,0,1,1,2.3617000000000004,d,2024-02-03 15:15:00,0,1,0,1,1.120533
h,1.41954,0.251178,1.41954,0.251178,"{'att': 134, 'def': 28}","{'att': 437, 'def': 13}",9,2,2,0,2.5414,w,2024-02-10 20:00:00,1,0,0,3,1.1683620000000001
a,0.660284,2.79269,0.660284,2.79269,"{'att': 164, 'def': 12}","{'att': 408, 'def': 28}",3,7,0,5,0.2022,l,2024-02-17 13:00:00,0,0,1,0,-2.132406
h,0.942659,0.387933,0.942659,0.387933,"{'att': 101, 'def': 11}","{'att': 441, 'def': 19}",3,6,1,1,1.9415999999999998,d,2024-02-25 17:30:00,0,1,0,1,0.554726
a,1.37145,2.38804,1.37145,2.38804,"{'att': 98, 'def': 12}","{'att': 448, 'def': 37}",6,0,3,3,0.6936,d,2024-03-02 17:30:00,0,1,0,1,-1.01659
h,0.834663,1.27321,0.834663,1.27321,"{'att': 123, 'def': 24}","{'att': 431, 'def': 31}",3,4,0,2,0.9312999999999999,l,2024-03-10 15:15:00,0,0,1,0,-0.4385469999999999
h,0.793707,0.688106,0.793707,0.688106,"{'att': 188, 'def': 19}","{'att': 332, 'def': 27}",5,2,0,1,1.3681999999999999,l,2024-03-17 16:15:00,0,0,1,0,0.10560100000000006
a,0.314295,1.72947,0.314295,1.72947,"{'att': 349, 'def': 22}","{'att': 161, 'def': 22}",1,9,0,1,0.2938,l,2024-03-30 20:00:00,0,0,1,0,-1.415175
h,0.0909476,2.06406,0.0909476,2.06406,"{'att': 232, 'def': 13}","{'att': 437, 'def': 17}",2,5,0,2,0.1077,l,2024-04-14 12:00:00,0,0,1,0,-1.9731124
a,0.90843,3.58931,0.90843,3.58931,"{'att': 198, 'def': 25}","{'att': 502, 'def': 26}",5,10,1,4,0.1564,l,2024-04-20 12:00:00,0,0,1,0,-2.6808799999999997
h,1.41676,2.0472,0.67348,0.4016,"{'att': 229, 'def': 28}","{'att': 366, 'def': 20}",6,0,0,2,0.7601,l,2024-04-27 12:00:00,0,0,1,0,0.27187999999999996
