season_name,total_points,rank
2016/17,1979,708729
2017/18,1778,2983801
2018/19,2015,1701000
2019/20,1966,2281157
2020/21,2110,1605073
2021/22,2525,74101
2022/23,2619,6071
2023/24,2541,28188
2024/25,2474,200408
