season_name,total_points,rank
2017/18,1869,2268307
2018/19,2200,269235
2019/20,2099,916363
2020/21,1988,2734066
2021/22,2169,1402973
2022/23,2377,818124
2023/24,2114,3341839
2024/25,2189,3007744
