event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,75,75,468092,469970,468092,5,0,1000,0,0,4
2,59,134,2894935,2896767,441860,30,0,1001,1,0,2
3,86,220,13187,13196,7787,1,10,1006,1,0,1
4,68,288,4352745,4355032,27049,40,0,1011,1,0,1
5,36,324,8600493,8603750,114001,75,7,1011,0,0,9
6,70,394,1156234,1157133,79408,10,21,1015,1,0,10
7,72,466,2863727,2866524,85495,25,21,1019,0,0,6
8,74,540,1414834,1415629,65566,15,30,1027,2,0,12
9,59,599,2135797,2136883,37646,20,7,1029,1,0,21
10,67,666,5859500,5861571,72245,50,19,1033,1,0,10
11,63,729,160260,160508,16421,5,2,1034,1,0,0
12,52,781,1776333,1778083,10412,15,0,1036,1,0,5
13,45,826,2228322,2230532,10919,20,0,1037,0,0,2
14,91,917,178185,178323,2866,5,12,1034,2,0,3
15,60,977,2445608,2447788,2348,20,14,1038,1,0,7
16,67,1044,4086345,4087164,5464,35,8,1046,4,0,28
17,78,1122,3689452,3690853,7691,30,1,1055,2,0,19
18,54,1176,2257125,2258848,5136,20,1,1060,0,0,17
19,42,1218,5640268,5642032,4994,45,19,1055,2,0,2
20,70,1288,270641,271125,1753,5,19,1055,1,0,3
21,56,1344,3528456,3532153,1850,30,19,1058,0,0,13
22,39,1383,7067167,7069109,2370,60,1,1061,2,0,20
23,36,1419,9627738,9631485,3208,80,1,1064,0,0,10
24,59,1478,4881619,4883233,4811,40,7,1064,1,0,5
25,91,1569,84667,84987,1459,1,7,1063,0,0,8
26,76,1645,1412062,1413330,1050,15,1,1065,1,0,7
27,42,1687,8225233,8226756,1516,65,5,1063,2,0,8
28,72,1759,1858702,1860116,1796,15,5,1066,0,0,3
29,60,1819,4950265,4950533,2275,40,3,1064,3,0,2
30,53,1872,2399169,2403027,2901,20,3,1066,0,0,10
31,75,1947,70887,71212,1252,1,3,1065,0,0,7
32,72,2019,372590,373306,612,5,3,1065,0,0,3
33,84,2103,2368876,2369947,3280,20,10,1050,0,0,2
34,64,2163,650065,650144,3367,10,1,1049,4,4,0
35,52,2215,5761810,5767029,4016,45,1,1054,0,0,6
36,105,2320,116610,116800,1272,1,5,1052,2,0,21
37,35,2355,2865837,2867196,805,25,1,1055,1,0,0
