element_in,element_in_cost,element_out,element_out_cost,entry,event,time
6,62,72,52,517851,36,2026-05-09T06:02:45.859450Z
666,89,249,75,517851,36,2026-05-09T06:02:45.854342Z
16,99,235,104,517851,36,2026-05-08T19:46:14.569967Z
730,53,749,43,517851,34,2026-04-24T16:57:18.088733Z
299,62,384,73,517851,34,2026-04-24T16:57:18.088462Z
683,41,541,38,517851,34,2026-04-24T16:52:03.846132Z
606,45,603,41,517851,34,2026-04-24T16:52:03.845905Z
384,73,450,80,517851,34,2026-04-24T16:52:03.845625Z
541,38,694,45,517851,34,2026-04-23T18:46:52.937702Z
450,80,384,73,517851,34,2026-04-23T18:46:52.937440Z
384,73,387,71,517851,34,2026-04-23T18:31:27.774634Z
603,41,77,42,517851,34,2026-04-23T18:20:54.313275Z
387,71,235,105,517851,34,2026-04-23T18:20:54.313062Z
694,45,151,45,517851,34,2026-04-23T18:20:54.312814Z
568,51,411,50,517851,34,2026-04-23T18:20:54.312581Z
373,62,343,43,517851,34,2026-04-23T18:20:54.312297Z
567,39,341,39,517851,34,2026-04-23T18:20:54.312086Z
1,60,139,45,517851,34,2026-04-23T18:20:54.311782Z
5,71,72,52,517851,34,2026-04-23T18:20:54.311544Z
717,65,84,54,517851,34,2026-04-23T18:20:54.311338Z
381,140,783,55,517851,34,2026-04-23T18:20:54.311132Z
515,75,82,82,517851,34,2026-04-23T18:20:54.310883Z
749,43,691,56,517851,34,2026-04-23T18:20:54.310676Z
136,74,430,143,517851,34,2026-04-23T18:20:54.310463Z
624,77,249,77,517851,34,2026-04-23T18:20:54.310189Z
72,52,5,67,517851,33,2026-04-18T04:35:31.731232Z
341,39,220,48,517851,32,2026-04-09T15:01:51.647825Z
139,45,470,40,517851,32,2026-04-09T15:01:51.647676Z
343,43,684,51,517851,32,2026-04-09T15:01:51.647523Z
411,50,8,63,517851,32,2026-04-09T15:01:51.647369Z
77,42,683,41,517851,32,2026-04-09T15:01:51.647175Z
151,45,317,45,517851,32,2026-04-09T15:01:51.647020Z
82,82,329,59,517851,32,2026-04-09T15:01:51.646870Z
84,54,47,72,517851,32,2026-04-09T15:01:51.646714Z
783,55,387,70,517851,32,2026-04-09T15:01:51.646551Z
235,106,450,80,517851,32,2026-04-09T15:01:51.646383Z
691,56,136,66,517851,32,2026-04-09T15:01:51.646161Z
249,78,97,68,517851,32,2026-04-09T15:01:51.645926Z
684,51,226,55,517851,31,2026-03-20T16:26:37.123702Z
