event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,33,33,9060361,9062948,9060345,100,5,1000,0,0,20
2,55,88,3864995,3872963,7604466,40,5,1002,0,0,9
3,58,146,2053853,2058670,5512472,20,5,1007,0,0,9
4,82,228,932199,933336,2848087,10,22,1010,2,0,4
5,36,264,8825375,8829759,3785915,75,2,1014,1,0,19
6,82,346,202720,203714,1370656,5,16,1015,1,0,4
7,82,428,896241,899301,804529,10,8,1018,1,0,0
8,98,526,32698,32998,162020,1,8,1020,0,0,13
9,55,581,2991032,2996176,122695,25,8,1020,0,0,10
10,77,658,2516679,2520420,115100,25,8,1027,2,0,5
11,54,712,835061,837474,52819,10,10,1031,1,0,10
12,60,772,655427,657111,19413,10,10,1030,1,0,4
13,44,816,2482644,2488329,21345,20,10,1032,0,0,1
14,71,887,2984279,2989802,22300,25,14,1032,1,0,6
15,55,942,3955171,3958712,24133,35,2,1029,2,0,8
16,80,1022,1269101,1272840,21902,15,1,1024,5,0,1
17,74,1096,4623817,4628697,34568,40,1,1029,0,0,9
18,71,1167,206895,207387,9058,5,3,1028,2,0,11
19,38,1205,7227458,7238553,10720,60,3,1030,0,0,1
20,47,1252,4475693,4478344,15202,40,1,1029,2,0,6
21,50,1302,5699106,5708459,21296,45,1,1027,0,0,7
22,50,1352,2281038,2282930,13944,20,3,1022,2,0,25
23,38,1390,8775259,8785963,16887,70,3,1021,0,0,20
24,70,1460,1500653,1503602,13035,15,18,1021,2,0,1
25,55,1515,8083448,8085774,28815,65,16,1024,1,0,8
26,81,1596,717449,719194,15889,10,8,1026,1,0,3
27,70,1666,256740,257451,4942,5,8,1027,0,0,2
28,91,1757,124778,125695,2026,1,1,1027,2,0,1
29,63,1820,3909713,3916279,2116,35,1,1029,0,0,2
30,60,1880,1022948,1024434,1878,10,2,1030,2,0,10
31,82,1958,12097,12159,682,1,13,1028,2,4,2
32,67,2025,821763,826255,473,10,7,1024,0,0,12
33,123,2148,208856,209588,306,5,6,1026,1,0,0
34,58,2206,1185939,1196240,343,10,6,1026,0,0,10
35,61,2267,2475397,2485625,262,20,6,1029,0,0,12
36,80,2347,3270071,3273403,296,30,8,1030,2,0,13
37,16,2363,9470133,9475633,508,75,0,1033,1,0,13
