season_name,total_points,rank
2014/15,1939,412860
2015/16,2098,227499
2016/17,1989,658364
2017/18,2069,669609
2018/19,2084,980571
2019/20,2051,1355270
2020/21,2142,1341162
2021/22,2109,1852805
2022/23,2136,3518372
2023/24,2220,1924181
2024/25,2293,1589727
